id_nivel,elemento,estado_ionizacion,espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev,referencia
002001.000146,He,1,He I,1s.9h,3H*,6.0,6,True,13.0,24.41943897584046,True,2.5e-13,L22715c200
002001.000147,He,1,He I,1s.9h,3H*,4.0,4,True,9.0,24.41943901065559,True,2.5e-13,L22715c200
002001.000148,He,1,He I,1s.9h,1H*,5.0,5,True,11.0,24.41943903663648,True,2.5e-13,L22715c200
002001.000149,He,1,He I,1s.9i,3I,6.0,6,True,13.0,24.41943982810474,True,2.5e-13,L22715c200
002001.000150,He,1,He I,1s.9i,3I,7.0,7,True,15.0,24.41943985500943,True,2.5e-13,L22715c200
002001.000151,He,1,He I,1s.9i,3I,5.0,5,True,11.0,24.41943987952483,True,2.5e-13,L22715c200
002001.000152,He,1,He I,1s.9i,1I,6.0,6,True,13.0,24.41943989900212,True,2.5e-13,L22715c200
002001.000153,He,1,He I,1s.9k,3K*,7.0,7,True,15.0,24.41944017424606,True,2.5e-13,L22715c200
002001.000154,He,1,He I,1s.9k,3K*,8.0,8,True,17.0,24.41944019414143,True,2.5e-13,L22715c200
002001.000155,He,1,He I,1s.9k,3K*,6.0,6,True,13.0,24.41944021236425,True,2.5e-13,L22715c200
002001.000156,He,1,He I,1s.9k,1K*,7.0,7,True,15.0,24.41944022745362,True,2.5e-13,L22715c200
002001.000157,He,1,He I,1s.9p,1P*,1.0,1,True,3.0,24.419889314325,True,1.2e-11,L22715c200
002001.000158,He,1,He I,1s.10s,3S,1.0,1,True,3.0,24.44289339729,True,1.6e-10,L22715c200
002001.000159,He,1,He I,1s.10s,1S,0.0,0,True,1.0,24.4474600191,True,1.6e-10,L22715c200
002001.000160,He,1,He I,1s.10p,3P*,2.0,2,True,5.0,24.44947689179,True,5e-11,L22715c200
002001.000161,He,1,He I,1s.10p,3P*,1.0,1,True,3.0,24.44947695951,True,5e-11,L22715c200
002001.000162,He,1,He I,1s.10p,3P*,0.0,0,True,1.0,24.44947779185,True,6e-11,L22715c200
002001.000163,He,1,He I,1s.10d,3D,3.0,3,True,7.0,24.451273812052,True,4e-12,"L22715c200,L21466"
002001.000164,He,1,He I,1s.10d,3D,2.0,2,True,5.0,24.451273822448,True,4e-12,"L22715c200,L21466"
002001.000165,He,1,He I,1s.10d,3D,1.0,1,True,3.0,24.451273968544,True,4e-12,"L22715c200,L21466"
002001.000166,He,1,He I,1s.10d,1D,2.0,2,True,5.0,24.4512941044573,True,2.5e-12,"L22715c200,L21466"
002001.000167,He,1,He I,1s.10f,3F*,3.0,3,True,7.0,24.4513390447263,True,7e-13,L22715c200
002001.000168,He,1,He I,1s.10f,3F*,4.0,4,True,9.0,24.4513390811842,True,6e-13,L22715c200
002001.000169,He,1,He I,1s.10f,3F*,2.0,2,True,5.0,24.451339149483,True,7e-13,L22715c200
002001.000170,He,1,He I,1s.10f,1F*,3.0,3,True,7.0,24.451339261024,True,5e-13,L22715c200
002001.000171,He,1,He I,1s.10g,3G,4.0,4,True,9.0,24.45134749576287,True,2.5e-13,L22715c200
002001.000172,He,1,He I,1s.10g,3G,5.0,5,True,11.0,24.45134753858031,True,2.5e-13,L22715c200
002001.000173,He,1,He I,1s.10g,3G,3.0,3,True,7.0,24.45134757760769,True,2.5e-13,L22715c200
002001.000174,He,1,He I,1s.10g,1G,4.0,4,True,9.0,24.45134760401285,True,2.5e-13,L22715c200
002001.000175,He,1,He I,1s.10h,3H*,5.0,5,True,11.0,24.45134954522564,True,2.5e-13,L22715c200
002001.000176,He,1,He I,1s.10h,3H*,6.0,6,True,13.0,24.45134957318928,True,2.5e-13,L22715c200
002001.000177,He,1,He I,1s.10h,3H*,4.0,4,True,9.0,24.45134959856946,True,2.5e-13,L22715c200
002001.000178,He,1,He I,1s.10h,1H*,5.0,5,True,11.0,24.45134961750954,True,2.5e-13,L22715c200
002001.000179,He,1,He I,1s.10i,3I,6.0,6,True,13.0,24.45135020548303,True,2.5e-13,L22715c200
002001.000180,He,1,He I,1s.10i,3I,7.0,7,True,15.0,24.45135022509671,True,2.5e-13,L22715c200
002001.000181,He,1,He I,1s.10i,3I,5.0,5,True,11.0,24.45135024296829,True,2.5e-13,L22715c200
002001.000182,He,1,He I,1s.10i,1I,6.0,6,True,13.0,24.45135025716733,True,2.5e-13,L22715c200
002001.000183,He,1,He I,1s.10k,3K*,7.0,7,True,15.0,24.45135046368223,True,2.5e-13,L22715c200
002001.000184,He,1,He I,1s.10k,3K*,8.0,8,True,17.0,24.4513504781859,True,2.5e-13,L22715c200
002001.000185,He,1,He I,1s.10k,3K*,6.0,6,True,13.0,24.45135049147044,True,2.5e-13,L22715c200
002001.000186,He,1,He I,1s.10k,1K*,7.0,7,True,15.0,24.45135050247044,True,2.5e-13,L22715c200
002001.000187,He,1,He I,1s.10p,1P*,1.0,1,True,3.0,24.451678459372,True,8e-12,L22715c200
002001.000224,He,1,He I,1s.11s,3S,1.0,1,True,3.0,24.46863473284,True,1.5e-10,L22715c201
002001.000199,He,1,He I,1s.11s,1S,0.0,0,True,1.0,24.47204427115,True,1.6e-10,L22715c201
002001.000319,He,1,He I,1s.11p,3P*,2.0,2,True,5.0,24.4735534562,True,6e-11,L22715c201
002001.000294,He,1,He I,1s.11p,3P*,1.0,1,True,3.0,24.47355350694,True,6e-11,L22715c201
002001.000269,He,1,He I,1s.11p,3P*,0.0,0,True,1.0,24.4735541307,True,6e-11,L22715c201
002001.000419,He,1,He I,1s.11d,3D,3.0,3,True,7.0,24.474902662536,True,5e-12,L22715c201
002001.000394,He,1,He I,1s.11d,3D,2.0,2,True,5.0,24.474902670366,True,5e-12,L22715c201
002001.000369,He,1,He I,1s.11d,3D,1.0,1,True,3.0,24.474902780107,True,5e-12,L22715c201
002001.000344,He,1,He I,1s.11d,1D,2.0,2,True,5.0,24.474918023431,True,3e-12,L22715c201
002001.000494,He,1,He I,1s.11f,3F*,3.0,3,True,7.0,24.4749518351194,True,1e-12,L22715c201
002001.000519,He,1,He I,1s.11f,3F*,4.0,4,True,9.0,24.4749518620554,True,7e-13,L22715c201
002001.000469,He,1,He I,1s.11f,3F*,2.0,2,True,5.0,24.4749519133665,True,7e-13,L22715c201
002001.000444,He,1,He I,1s.11f,1F*,3.0,3,True,7.0,24.4749519987919,True,9e-13,L22715c201
002001.000594,He,1,He I,1s.11g,3G,4.0,4,True,9.0,24.4749582173963,True,4e-13,L22715c201
002001.000619,He,1,He I,1s.11g,3G,5.0,5,True,11.0,24.47495824955843,True,2.5e-13,L22715c201
002001.000569,He,1,He I,1s.11g,3G,3.0,3,True,7.0,24.4749582788797,True,4e-13,L22715c201
002001.000544,He,1,He I,1s.11g,1G,4.0,4,True,9.0,24.47495829872647,True,2.5e-13,L22715c201
002001.000694,He,1,He I,1s.11h,3H*,5.0,5,True,11.0,24.47495977006741,True,2.5e-13,L22715c201
002001.000719,He,1,He I,1s.11h,3H*,6.0,6,True,13.0,24.4749597910769,True,2.5e-13,L22715c201
002001.000669,He,1,He I,1s.11h,3H*,4.0,4,True,9.0,24.47495981014518,True,2.5e-13,L22715c201
002001.000644,He,1,He I,1s.11h,1H*,5.0,5,True,11.0,24.47495982437534,True,2.5e-13,L22715c201
002001.000794,He,1,He I,1s.11i,3I,6.0,6,True,13.0,24.47496027223875,True,2.5e-13,L22715c201
002001.000819,He,1,He I,1s.11i,3I,7.0,7,True,15.0,24.47496028697489,True,2.5e-13,L22715c201
002001.000769,He,1,He I,1s.11i,3I,5.0,5,True,11.0,24.47496030040201,True,2.5e-13,L22715c201
002001.000744,He,1,He I,1s.11i,1I,6.0,6,True,13.0,24.47496031106998,True,2.5e-13,L22715c201
002001.000190,He,1,He I,1s.11p,1P*,1.0,1,True,3.0,24.475207217946,True,9e-12,L22715c201
002001.000225,He,1,He I,1s.12s,3S,1.0,1,True,3.0,24.48806324708,True,1.2e-10,L22715c201
002001.000200,He,1,He I,1s.12s,1S,0.0,0,True,1.0,24.49067585161,True,1.4e-10,L22715c201
002001.000320,He,1,He I,1s.12p,3P*,2.0,2,True,5.0,24.49183450011,True,5e-11,L22715c201
002001.000295,He,1,He I,1s.12p,3P*,1.0,1,True,3.0,24.49183453911,True,5e-11,L22715c201
002001.000270,He,1,He I,1s.12p,3P*,0.0,0,True,1.0,24.49183501858,True,5e-11,L22715c201
002001.000420,He,1,He I,1s.12d,3D,3.0,3,True,7.0,24.492873161214,True,4e-12,L22715c201
002001.000395,He,1,He I,1s.12d,3D,2.0,2,True,5.0,24.492873167255,True,4e-12,L22715c201
002001.000370,He,1,He I,1s.12d,3D,1.0,1,True,3.0,24.492873251769,True,4e-12,L22715c201
002001.000345,He,1,He I,1s.12d,1D,2.0,2,True,5.0,24.49288506028,True,3e-12,L22715c201
002001.000495,He,1,He I,1s.12f,3F*,3.0,3,True,7.0,24.4929111315754,True,1.1e-12,L22715c201
002001.000520,He,1,He I,1s.12f,3F*,4.0,4,True,9.0,24.4929111520585,True,6e-13,L22715c201
002001.000470,He,1,He I,1s.12f,3F*,2.0,2,True,5.0,24.4929111915795,True,7e-13,L22715c201
002001.000445,He,1,He I,1s.12f,1F*,3.0,3,True,7.0,24.4929112583427,True,9e-13,L22715c201
002001.000595,He,1,He I,1s.12g,3G,4.0,4,True,9.0,24.4929160668271,True,4e-13,L22715c201
002001.000620,He,1,He I,1s.12g,3G,5.0,5,True,11.0,24.49291609159562,True,2.5e-13,L22715c201
002001.000570,He,1,He I,1s.12g,3G,3.0,3,True,7.0,24.4929161141802,True,4e-13,L22715c201
002001.000545,He,1,He I,1s.12g,1G,4.0,4,True,9.0,24.49291612947205,True,2.5e-13,L22715c201
002001.000695,He,1,He I,1s.12h,3H*,5.0,5,True,11.0,24.49291727032382,True,2.5e-13,L22715c201
002001.000720,He,1,He I,1s.12h,3H*,6.0,6,True,13.0,24.49291728650648,True,2.5e-13,L22715c201
002001.000670,He,1,He I,1s.12h,3H*,4.0,4,True,9.0,24.49291730119377,True,2.5e-13,L22715c201
002001.000645,He,1,He I,1s.12h,1H*,5.0,5,True,11.0,24.49291731215472,True,2.5e-13,L22715c201
002001.000795,He,1,He I,1s.12i,3I,6.0,6,True,13.0,24.49291766070294,True,2.5e-13,L22715c201
002001.000820,He,1,He I,1s.12i,3I,7.0,7,True,15.0,24.49291767205344,True,2.5e-13,L22715c201
002001.000770,He,1,He I,1s.12i,3I,5.0,5,True,11.0,24.49291768239584,True,2.5e-13,L22715c201
002001.000745,He,1,He I,1s.12i,1I,6.0,6,True,13.0,24.49291769061289,True,2.5e-13,L22715c201
002001.000191,He,1,He I,1s.12p,1P*,1.0,1,True,3.0,24.493108062951,True,7e-12,L22715c201
002001.000226,He,1,He I,1s.13s,3S,1.0,1,True,3.0,24.50308636307,True,1e-10,L22715c201
002001.000201,He,1,He I,1s.13s,1S,0.0,0,True,1.0,24.50513227197,True,1.1e-10,L22715c201
002001.000321,He,1,He I,1s.13p,3P*,2.0,2,True,5.0,24.50604111229,True,4e-11,L22715c201
002001.000296,He,1,He I,1s.13p,3P*,1.0,1,True,3.0,24.50604114291,True,4e-11,L22715c201
002001.000271,He,1,He I,1s.13p,3P*,0.0,0,True,1.0,24.50604151938,True,4e-11,L22715c201
002001.000421,He,1,He I,1s.13d,3D,3.0,3,True,7.0,24.506857651803,True,4e-12,L22715c201
002001.000396,He,1,He I,1s.13d,3D,2.0,2,True,5.0,24.506857656561,True,4e-12,L22715c201
002001.000371,He,1,He I,1s.13d,3D,1.0,1,True,3.0,24.506857723025,True,4e-12,L22715c201
002001.000346,He,1,He I,1s.13d,1D,2.0,2,True,5.0,24.5068670518803,True,2.5e-12,L22715c201
002001.000496,He,1,He I,1s.13f,3F*,3.0,3,True,7.0,24.506887574558,True,1.1e-12,L22715c201
002001.000521,He,1,He I,1s.13f,3F*,4.0,4,True,9.0,24.5068875905076,True,5e-13,L22715c201
002001.000471,He,1,He I,1s.13f,3F*,2.0,2,True,5.0,24.506887621591,True,6e-13,L22715c201
002001.000446,He,1,He I,1s.13f,1F*,3.0,3,True,7.0,24.5068876746984,True,9e-13,L22715c201
002001.000596,He,1,He I,1s.13g,3G,4.0,4,True,9.0,24.5068914680669,True,4e-13,L22715c201
002001.000621,He,1,He I,1s.13g,3G,5.0,5,True,11.0,24.50689148754531,True,2.5e-13,L22715c201
002001.000571,He,1,He I,1s.13g,3G,3.0,3,True,7.0,24.5068915053084,True,4e-13,L22715c201
002001.000546,He,1,He I,1s.13g,1G,4.0,4,True,9.0,24.50689151733895,True,2.5e-13,L22715c201
002001.000696,He,1,He I,1s.13h,3H*,5.0,5,True,11.0,24.50689241926746,True,2.5e-13,L22715c201
002001.000721,He,1,He I,1s.13h,3H*,6.0,6,True,13.0,24.50689243199543,True,2.5e-13,L22715c201
002001.000671,He,1,He I,1s.13h,3H*,4.0,4,True,9.0,24.50689244354741,True,2.5e-13,L22715c201
002001.000646,He,1,He I,1s.13h,1H*,5.0,5,True,11.0,24.50689245216853,True,2.5e-13,L22715c201
002001.000796,He,1,He I,1s.13i,3I,6.0,6,True,13.0,24.50689272850203,True,2.5e-13,L22715c201
002001.000821,He,1,He I,1s.13i,3I,7.0,7,True,15.0,24.50689273742951,True,2.5e-13,L22715c201
002001.000771,He,1,He I,1s.13i,3I,5.0,5,True,11.0,24.506892745564,True,2.5e-13,L22715c201
002001.000746,He,1,He I,1s.13i,1I,6.0,6,True,13.0,24.50689275202692,True,2.5e-13,L22715c201
002001.000192,He,1,He I,1s.13p,1P*,1.0,1,True,3.0,24.507042603098,True,6e-12,L22715c201
002001.000227,He,1,He I,1s.14s,3S,1.0,1,True,3.0,24.51494192561,True,9e-11,L22715c201
002001.000202,He,1,He I,1s.14s,1S,0.0,0,True,1.0,24.5165738818,True,9e-11,L22715c201
002001.000322,He,1,He I,1s.14p,3P*,2.0,2,True,5.0,24.51729989469,True,3e-11,L22715c201
002001.000297,He,1,He I,1s.14p,3P*,1.0,1,True,3.0,24.51729991916,True,3e-11,L22715c201
002001.000272,He,1,He I,1s.14p,3P*,0.0,0,True,1.0,24.51730022015,True,3e-11,L22715c201
002001.000422,He,1,He I,1s.14d,3D,3.0,3,True,7.0,24.517953381632,True,3e-12,L22715c201
002001.000397,He,1,He I,1s.14d,3D,2.0,2,True,5.0,24.517953385446,True,3e-12,L22715c201
002001.000372,He,1,He I,1s.14d,3D,1.0,1,True,3.0,24.517953438655,True,3e-12,L22715c201
002001.000347,He,1,He I,1s.14d,1D,2.0,2,True,5.0,24.5179609339738,True,2.2e-12,L22715c201
002001.000497,He,1,He I,1s.14f,3F*,3.0,3,True,7.0,24.5179773762834,True,1e-12,L22715c201
002001.000522,He,1,He I,1s.14f,3F*,4.0,4,True,9.0,24.5179773889519,True,5e-13,L22715c201
002001.000472,He,1,He I,1s.14f,3F*,2.0,2,True,5.0,24.5179774138384,True,5e-13,L22715c201
002001.000447,He,1,He I,1s.14f,1F*,3.0,3,True,7.0,24.5179774567411,True,9e-13,L22715c201
002001.000597,He,1,He I,1s.14g,3G,4.0,4,True,9.0,24.51798050114187,True,2.5e-13,L22715c201
002001.000622,He,1,He I,1s.14g,3G,5.0,5,True,11.0,24.51798051673562,True,2.5e-13,L22715c201
002001.000572,He,1,He I,1s.14g,3G,3.0,3,True,7.0,24.5179805309576,True,2.5e-13,L22715c201
002001.000547,He,1,He I,1s.14g,1G,4.0,4,True,9.0,24.51798054059179,True,2.5e-13,L22715c201
002001.000697,He,1,He I,1s.14h,3H*,5.0,5,True,11.0,24.51798126565981,True,2.5e-13,L22715c201
002001.000722,He,1,He I,1s.14h,3H*,6.0,6,True,13.0,24.51798127585057,True,2.5e-13,L22715c201
002001.000672,He,1,He I,1s.14h,3H*,4.0,4,True,9.0,24.51798128509967,True,2.5e-13,L22715c201
002001.000647,He,1,He I,1s.14h,1H*,5.0,5,True,11.0,24.51798129200224,True,2.5e-13,L22715c201
002001.000797,He,1,He I,1s.14i,3I,6.0,6,True,13.0,24.51798151464203,True,2.5e-13,L22715c201
002001.000822,He,1,He I,1s.14i,3I,7.0,7,True,15.0,24.51798152178984,True,2.5e-13,L22715c201
002001.000772,He,1,He I,1s.14i,3I,5.0,5,True,11.0,24.51798152830273,True,2.5e-13,L22715c201
002001.000747,He,1,He I,1s.14i,1I,6.0,6,True,13.0,24.51798153347746,True,2.5e-13,L22715c201
002001.000193,He,1,He I,1s.14p,1P*,1.0,1,True,3.0,24.518101588364,True,5e-12,L22715c201
002001.000228,He,1,He I,1s.15s,3S,1.0,1,True,3.0,24.5244616753,True,7e-11,L22715c201
002001.000203,He,1,He I,1s.15s,1S,0.0,0,True,1.0,24.5257842365,True,8e-11,L22715c201
002001.000323,He,1,He I,1s.15p,3P*,2.0,2,True,5.0,24.52637336828,True,3e-11,L22715c201
002001.000298,He,1,He I,1s.15p,3P*,1.0,1,True,3.0,24.52637338816,True,3e-11,L22715c201
002001.000273,He,1,He I,1s.15p,3P*,0.0,0,True,1.0,24.52637363257,True,3e-11,L22715c201
002001.000423,He,1,He I,1s.15d,3D,3.0,3,True,7.0,24.526904474579,True,3e-12,L22715c201
002001.000398,He,1,He I,1s.15d,3D,2.0,2,True,5.0,24.526904477683,True,3e-12,L22715c201
002001.000373,He,1,He I,1s.15d,3D,1.0,1,True,3.0,24.52690452094,True,3e-12,L22715c201
002001.000348,He,1,He I,1s.15d,1D,2.0,2,True,5.0,24.5269106320262,True,2e-12,L22715c201
002001.000498,He,1,He I,1s.15f,3F*,3.0,3,True,7.0,24.5269240072354,True,1e-12,L22715c201
002001.000523,He,1,He I,1s.15f,3F*,4.0,4,True,9.0,24.5269240174689,True,4e-13,L22715c201
002001.000473,He,1,He I,1s.15f,3F*,2.0,2,True,5.0,24.5269240377021,True,5e-13,L22715c201
002001.000448,He,1,He I,1s.15f,1F*,3.0,3,True,7.0,24.5269240728357,True,7e-13,L22715c201
002001.000598,He,1,He I,1s.15g,3G,4.0,4,True,9.0,24.52692655277887,True,2.5e-13,L22715c201
002001.000623,He,1,He I,1s.15g,3G,5.0,5,True,11.0,24.52692656545589,True,2.5e-13,L22715c201
002001.000573,He,1,He I,1s.15g,3G,3.0,3,True,7.0,24.5269265770189,True,2.5e-13,L22715c201
002001.000548,He,1,He I,1s.15g,1G,4.0,4,True,9.0,24.52692658485321,True,2.5e-13,L22715c201
002001.000698,He,1,He I,1s.15h,3H*,5.0,5,True,11.0,24.52692717628425,True,2.5e-13,L22715c201
002001.000723,He,1,He I,1s.15h,3H*,6.0,6,True,13.0,24.52692718456974,True,2.5e-13,L22715c201
002001.000673,He,1,He I,1s.15h,3H*,4.0,4,True,9.0,24.52692719208963,True,2.5e-13,L22715c201
002001.000648,He,1,He I,1s.15h,1H*,5.0,5,True,11.0,24.52692719770165,True,2.5e-13,L22715c201
002001.000798,He,1,He I,1s.15i,3I,6.0,6,True,13.0,24.52692737962887,True,2.5e-13,L22715c201
002001.000823,He,1,He I,1s.15i,3I,7.0,7,True,15.0,24.52692738544026,True,2.5e-13,L22715c201
002001.000773,He,1,He I,1s.15i,3I,5.0,5,True,11.0,24.5269273907355,True,2.5e-13,L22715c201
002001.000748,He,1,He I,1s.15i,1I,6.0,6,True,13.0,24.52692739494278,True,2.5e-13,L22715c201
002001.000194,He,1,He I,1s.15p,1P*,1.0,1,True,3.0,24.527025054182,True,4e-12,L22715c201
002001.000229,He,1,He I,1s.16s,3S,1.0,1,True,3.0,24.53222124199,True,6e-11,L22715c201
002001.000204,He,1,He I,1s.16s,1S,0.0,0,True,1.0,24.53330793053,True,7e-11,L22715c201
002001.000324,He,1,He I,1s.16p,3P*,2.0,2,True,5.0,24.533792549931,True,2.4e-11,L22715c201
002001.000299,He,1,He I,1s.16p,3P*,1.0,1,True,3.0,24.533792566288,True,2.4e-11,L22715c201
002001.000274,He,1,He I,1s.16p,3P*,0.0,0,True,1.0,24.533792767464,True,2.5e-11,L22715c201
002001.000424,He,1,He I,1s.16d,3D,3.0,3,True,7.0,24.534230018546,True,3e-12,L22715c201
002001.000399,He,1,He I,1s.16d,3D,2.0,2,True,5.0,24.534230021106,True,3e-12,L22715c201
002001.000374,He,1,He I,1s.16d,3D,1.0,1,True,3.0,24.534230056745,True,3e-12,L22715c201
002001.000349,He,1,He I,1s.16d,1D,2.0,2,True,5.0,24.5342351036565,True,1.7e-12,L22715c201
002001.000499,He,1,He I,1s.16f,3F*,3.0,3,True,7.0,24.5342461291987,True,9e-13,L22715c201
002001.000524,He,1,He I,1s.16f,3F*,4.0,4,True,9.0,24.5342461375862,True,4e-13,L22715c201
002001.000474,He,1,He I,1s.16f,3F*,2.0,2,True,5.0,24.5342461542577,True,4e-13,L22715c201
002001.000449,He,1,He I,1s.16f,1F*,3.0,3,True,7.0,24.5342461833777,True,7e-13,L22715c201
002001.000599,He,1,He I,1s.16g,3G,4.0,4,True,9.0,24.53424822997854,True,2.5e-13,L22715c201
002001.000624,He,1,He I,1s.16g,3G,5.0,5,True,11.0,24.53424824042322,True,2.5e-13,L22715c201
002001.000574,He,1,He I,1s.16g,3G,3.0,3,True,7.0,24.53424824995078,True,2.5e-13,L22715c201
002001.000549,He,1,He I,1s.16g,1G,4.0,4,True,9.0,24.53424825640689,True,2.5e-13,L22715c201
002001.000699,He,1,He I,1s.16h,3H*,5.0,5,True,11.0,24.53424874502849,True,2.5e-13,L22715c201
002001.000724,He,1,He I,1s.16h,3H*,6.0,6,True,13.0,24.53424875185555,True,2.5e-13,L22715c201
002001.000674,He,1,He I,1s.16h,3H*,4.0,4,True,9.0,24.53424875805166,True,2.5e-13,L22715c201
002001.000649,He,1,He I,1s.16h,1H*,5.0,5,True,11.0,24.5342487626759,True,2.5e-13,L22715c201
002001.000799,He,1,He I,1s.16i,3I,6.0,6,True,13.0,24.53424891319483,True,2.5e-13,L22715c201
002001.000824,He,1,He I,1s.16i,3I,7.0,7,True,15.0,24.53424891798335,True,2.5e-13,L22715c201
002001.000774,He,1,He I,1s.16i,3I,5.0,5,True,11.0,24.53424892234647,True,2.5e-13,L22715c201
002001.000749,He,1,He I,1s.16i,1I,6.0,6,True,13.0,24.53424892581307,True,2.5e-13,L22715c201
002001.000249,He,1,He I,1s.16p,1P*,1.0,1,True,3.0,24.534329428726,True,4e-12,L22715c201
002001.000230,He,1,He I,1s.17s,3S,1.0,1,True,3.0,24.53862926761,True,5e-11,L22715c201
002001.000205,He,1,He I,1s.17s,1S,0.0,0,True,1.0,24.53953300075,True,6e-11,L22715c201
002001.000325,He,1,He I,1s.17p,3P*,2.0,2,True,5.0,24.539936444217,True,2.1e-11,L22715c201
002001.000300,He,1,He I,1s.17p,3P*,1.0,1,True,3.0,24.53993645784,True,2.1e-11,L22715c201
002001.000275,He,1,He I,1s.17p,3P*,0.0,0,True,1.0,24.539936625406,True,2.1e-11,L22715c201
002001.000425,He,1,He I,1s.17d,3D,3.0,3,True,7.0,24.5403010525758,True,2.2e-12,L22715c201
002001.000400,He,1,He I,1s.17d,3D,2.0,2,True,5.0,24.5403010547107,True,2.2e-12,L22715c201
002001.000375,He,1,He I,1s.17d,3D,1.0,1,True,3.0,24.5403010844219,True,2.2e-12,L22715c201
002001.000350,He,1,He I,1s.17d,1D,2.0,2,True,5.0,24.5403053000247,True,1.6e-12,L22715c201
002001.000500,He,1,He I,1s.17f,3F*,3.0,3,True,7.0,24.5403144953362,True,9e-13,L22715c201
002001.000525,He,1,He I,1s.17f,3F*,4.0,4,True,9.0,24.5403145022982,True,4e-13,L22715c201
002001.000475,He,1,He I,1s.17f,3F*,2.0,2,True,5.0,24.5403145161971,True,4e-13,L22715c201
002001.000450,He,1,He I,1s.17f,1F*,3.0,3,True,7.0,24.5403145405933,True,6e-13,L22715c201
002001.000600,He,1,He I,1s.17g,3G,4.0,4,True,9.0,24.54031624906159,True,2.5e-13,L22715c201
002001.000625,He,1,He I,1s.17g,3G,5.0,5,True,11.0,24.54031625776888,True,2.5e-13,L22715c201
002001.000575,He,1,He I,1s.17g,3G,3.0,3,True,7.0,24.54031626571205,True,2.5e-13,L22715c201
002001.000550,He,1,He I,1s.17g,1G,4.0,4,True,9.0,24.54031627109507,True,2.5e-13,L22715c201
002001.000700,He,1,He I,1s.17h,3H*,5.0,5,True,11.0,24.54031667935854,True,2.5e-13,L22715c201
002001.000725,He,1,He I,1s.17h,3H*,6.0,6,True,13.0,24.54031668505029,True,2.5e-13,L22715c201
002001.000675,He,1,He I,1s.17h,3H*,4.0,4,True,9.0,24.54031669021609,True,2.5e-13,L22715c201
002001.000650,He,1,He I,1s.17h,1H*,5.0,5,True,11.0,24.54031669407125,True,2.5e-13,L22715c201
002001.000800,He,1,He I,1s.17i,3I,6.0,6,True,13.0,24.54031681998514,True,2.5e-13,L22715c201
002001.000825,He,1,He I,1s.17i,3I,7.0,7,True,15.0,24.54031682397743,True,2.5e-13,L22715c201
002001.000775,He,1,He I,1s.17i,3I,5.0,5,True,11.0,24.540316827615,True,2.5e-13,L22715c201
002001.000750,He,1,He I,1s.17i,1I,6.0,6,True,13.0,24.54031683050508,True,2.5e-13,L22715c201
002001.000250,He,1,He I,1s.17p,1P*,1.0,1,True,3.0,24.540383970169,True,3e-12,L22715c201
002001.000231,He,1,He I,1s.18s,3S,1.0,1,True,3.0,24.54398233732,True,4e-11,L22715c201
002001.000206,He,1,He I,1s.18s,1S,0.0,0,True,1.0,24.54474198645,True,5e-11,L22715c201
002001.000326,He,1,He I,1s.18p,3P*,2.0,2,True,5.0,24.545081422311,True,1.7e-11,L22715c201
002001.000301,He,1,He I,1s.18p,3P*,1.0,1,True,3.0,24.545081433777,True,1.7e-11,L22715c201
002001.000276,He,1,He I,1s.18p,3P*,0.0,0,True,1.0,24.545081574822,True,1.9e-11,L22715c201
002001.000426,He,1,He I,1s.18d,3D,3.0,3,True,7.0,24.5453884907962,True,2e-12,L22715c201
002001.000401,He,1,He I,1s.18d,3D,2.0,2,True,5.0,24.5453884925955,True,2e-12,L22715c201
002001.000376,He,1,He I,1s.18d,3D,1.0,1,True,3.0,24.5453885176235,True,2e-12,L22715c201
002001.000351,He,1,He I,1s.18d,1D,2.0,2,True,5.0,24.5453920745509,True,1.4e-12,L22715c201
002001.000501,He,1,He I,1s.18f,3F*,3.0,3,True,7.0,24.5453998231606,True,7e-13,L22715c201
002001.000526,He,1,He I,1s.18f,3F*,4.0,4,True,9.0,24.54539982900393,True,2.5e-13,L22715c201
002001.000476,He,1,He I,1s.18f,3F*,2.0,2,True,5.0,24.5453998407124,True,4e-13,L22715c201
002001.000451,He,1,He I,1s.18f,1F*,3.0,3,True,7.0,24.5453998613483,True,6e-13,L22715c201
002001.000601,He,1,He I,1s.18g,3G,4.0,4,True,9.0,24.54540130215355,True,2.5e-13,L22715c201
002001.000626,He,1,He I,1s.18g,3G,5.0,5,True,11.0,24.54540130948846,True,2.5e-13,L22715c201
002001.000576,He,1,He I,1s.18g,3G,3.0,3,True,7.0,24.54540131617989,True,2.5e-13,L22715c201
002001.000551,He,1,He I,1s.18g,1G,4.0,4,True,9.0,24.5454013207151,True,2.5e-13,L22715c201
002001.000701,He,1,He I,1s.18h,3H*,5.0,5,True,11.0,24.54540166527773,True,2.5e-13,L22715c201
002001.000726,He,1,He I,1s.18h,3H*,6.0,6,True,13.0,24.54540167007257,True,2.5e-13,L22715c201
002001.000676,He,1,He I,1s.18h,3H*,4.0,4,True,9.0,24.54540167442429,True,2.5e-13,L22715c201
002001.000651,He,1,He I,1s.18h,1H*,5.0,5,True,11.0,24.54540167767194,True,2.5e-13,L22715c201
002001.000801,He,1,He I,1s.18i,3I,6.0,6,True,13.0,24.5454017840448,True,2.5e-13,L22715c201
