id_linea,elemento,espectro,estado_ionizacion,longitud_onda_nm,longitud_onda_vacio_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,region_espectral,aki_s1,log10_aki,tiene_aki,fuerza_oscilador_fik,log_gf,exactitud,tipo_transicion,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,energia_foton_ev,configuracion_inferior,termino_inferior,j_inferior,j_inferior_texto,j_inferior_resuelto,g_inferior,configuracion_superior,termino_superior,j_superior,j_superior_texto,j_superior_resuelto,g_superior,id_nivel_inferior,id_nivel_superior,ref_probabilidad,ref_longitud_onda,medicion_repetida
12599,N,N I,1,1354.4633,1354.842549724,ritz,aire,,1354.4633,False,,,Infrarrojo,169000.0,5.227886704613674,True,0.007,-1.55,C,E1,,,88151.17,95532.15,False,False,False,False,0.9151248889911039,2s.2p4,4P,1.5,3/2,True,4,2s2.2p2.(3P).3p,4P*,2.5,5/2,True,6,007001.000024,007001.000033,T7370,,False
12600,C,C I,1,1354.87222,1355.2515842216,ritz,aire,,1354.87222,False,,7e-05,Infrarrojo,7000.0,3.845098040014257,True,0.00057,-3.24,C,E1,,,71352.54344,78731.2956,False,False,False,False,0.9148486720344554,2s2.2p.3p,3P,0.0,0,True,1,2s2.2p.3d,1P*,1.0,1,True,3,006001.000023,006001.000043,T6070,,False
12601,C,C I,1,1355.965841,1356.34551143548,observada,aire,1355.965841,1355.965824,False,1.9e-05,1.8e-05,Infrarrojo,6500000.0,6.812913356642856,True,0.18,-0.27,C+,E1,530000.0,,70743.97227,78116.77336,False,False,False,False,0.9141108333906541,2s2.2p.3p,3S,1.0,1,True,3,2s2.2p.4s,3P*,1.0,1,True,3,006001.000022,006001.000033,"T6070n,T4828n",L12175c183,False
12602,Li,Li I,1,1356.6,1356.979848,observada,aire,1356.6,1355.72,False,,0.03,Infrarrojo,1890000.0,6.276461804173244,True,0.026,-0.983,A,E1,,*,30925.38,38299.5,False,False,False,False,0.9142743573898157,1s2.3p,2P*,1.5,3/2,True,4,1s2.5s,2S,0.5,1/2,True,2,003001.000006,003001.000016,T5118LS,L7397,False
12603,Li,Li I,1,1356.6,1356.979848,observada,aire,1356.6,1355.72,False,,0.03,Infrarrojo,941000.0,5.973589623427257,True,0.026,-1.285,A,E1,,*,30925.38,38299.5,False,False,False,False,0.9142743573898157,1s2.3p,2P*,0.5,1/2,True,2,1s2.5s,2S,0.5,1/2,True,2,003001.000005,003001.000016,T5118LS,L7397,False
12604,C,C I,1,1357.15154,1357.5315424312003,ritz,aire,,1357.15154,False,,6e-05,Infrarrojo,30000.0,4.477121254719663,True,0.00083,-2.61,C,E1,,,71364.93596,78731.2956,False,False,False,False,0.9133121953756205,2s2.2p.3p,3P,1.0,1,True,3,2s2.2p.3d,1P*,1.0,1,True,3,006001.000024,006001.000043,T6070,,False
12605,B,B II,2,1357.9,1358.2802120000001,ritz,aire,,1357.9,False,,0.11,Infrarrojo,1200000.0,6.079181246047625,True,0.033,-1.01,D,E1,,,181765.7,189127.98,False,False,False,False,0.9128063844803029,1s2.2s.5p,1P*,1.0,1,True,3,1s2.2p.3p,1P,1.0,1,True,3,005002.000040,005002.000059,u27,,False
12606,N,N I,1,1358.133,1358.5132772400002,observada,aire,1358.133,1358.1323,False,,,Infrarrojo,5730000.0,6.75815462196739,True,0.0793,-0.499,C+,E1,840.0,,86220.51,93581.55,False,False,False,False,0.9126526440742403,2s2.2p2.(3P).3s,2P,1.5,3/2,True,4,2s2.2p2.(3P).3p,2S*,0.5,1/2,True,2,007001.000022,007001.000026,T7370,L3513,False
12607,C,C I,1,1358.1334,1358.513677352,observada,aire,1358.1334,1358.13448,False,0.0004,4e-05,Infrarrojo,6600000.0,6.819543935541868,True,0.061,-0.74,C+,E1,220000.0,q,70743.97227,78105.00058,False,False,False,False,0.9126511946989606,2s2.2p.3p,3S,1.0,1,True,3,2s2.2p.4s,3P*,0.0,0,True,1,006001.000022,006001.000032,"T6070n,T4828n",L12175c183,False
12608,Ne,Ne I,1,1358.5088,1358.8891824640002,observada,aire,1358.5088,1358.5098,False,0.0007,0.0006,Infrarrojo,,,False,,,,E1,5.0,,164285.8872,171644.882,False,False,False,False,0.9123990715915946,2s2.2p5.(2P*<1/2>).4p,2[1/2],0.0,0,True,1,2s2.2p5.(2P*<1/2>).6d,2[3/2]*,1.0,1,True,3,010001.000041,010001.000169,,L9097,False
12609,N,N I,1,1358.773,1359.15345644,observada,aire,1358.773,1358.771,False,,,Infrarrojo,6310000.0,6.800029359244134,True,0.117,-0.155,C+,E1,180.0,,96864.05,104221.63,False,False,False,False,0.9122236587476421,2s2.2p2.(3P).3p,2D*,2.5,5/2,True,6,2s2.2p2.(3P).4s,2P,1.5,3/2,True,4,007001.000036,007001.000045,T7370,L3513,False
12610,N,N I,1,1358.8523,1359.232778644,ritz,aire,,1358.8523,False,,,Infrarrojo,8260000.0,6.916980047320382,True,0.114,-0.34,C+,E1,,,96787.68,104144.82,False,False,False,False,0.9121691057003306,2s2.2p2.(3P).3p,2D*,1.5,3/2,True,4,2s2.2p2.(3P).4s,2P,0.5,1/2,True,2,007001.000035,007001.000044,T7370,,False
12611,N,N I,1,1360.227,1360.6078635600002,observada,aire,1360.227,1360.2278,False,,,Infrarrojo,10700000.0,7.02938377768521,True,0.591,0.073,B,E1,180.0,,97770.18,105119.88,False,False,False,False,0.9112466632639473,2s2.2p2.(3P).3p,2P*,0.5,1/2,True,2,2s2.2p2.(3P).3d,2D,1.5,3/2,True,4,007001.000037,007001.000061,T7370,L3513,False
12612,C,C I,1,1360.93411,1361.3151715508,ritz,aire,,1360.93411,False,,6e-05,Infrarrojo,3800.0,3.57978359661681,True,6.4e-05,-3.5,C,E1,,,71385.40992,78731.2956,False,False,False,False,0.9107737478561567,2s2.2p.3p,3P,2.0,2,True,5,2s2.2p.3d,1P*,1.0,1,True,3,006001.000025,006001.000043,T6070,,False
12613,N,N I,1,1361.5579,1361.939136212,ritz,aire,,1361.5579,False,,,Infrarrojo,131000.0,5.117271295655764,True,0.00365,-1.84,C,E1,,,88151.17,95493.69,False,False,False,False,0.9103564567191575,2s.2p4,4P,1.5,3/2,True,4,2s2.2p2.(3P).3p,4P*,1.5,3/2,True,4,007001.000024,007001.000032,T7370,,False
12614,N,N I,1,1362.418,1362.79947704,observada,aire,1362.418,1362.4208,False,,,Infrarrojo,13300000.0,7.123851640967086,True,0.554,0.346,B,E1,290.0,,97805.84,105143.71,False,False,False,False,0.9097799301964189,2s2.2p2.(3P).3p,2P*,1.5,3/2,True,4,2s2.2p2.(3P).3d,2D,2.5,5/2,True,6,007001.000038,007001.000062,T7370,L3513,False
12615,C,C I,1,1362.8,1363.181584,ritz,aire,,1362.8,False,,0.03,Infrarrojo,50000.0,4.698970004336019,True,0.0039,-2.4,D,E1,,,81311.0544,88646.9,False,False,False,False,0.9095289365850987,2s2.2p.4p,3P,0.0,0,True,1,2s2.2p.(2P*<3/2>).7d,2[1/2]*,1.0,1,True,3,006001.000052,006001.000175,T5520LS,,False
12616,O,O II,2,1364.328,1364.71001184,ritz,aire,,1364.328,False,,,Infrarrojo,3060000.0,6.48572142648158,True,0.0854,-0.466,D,E1,,,248515.3,255842.91,False,False,False,False,0.9085078523204398,2s2.2p2.(3P).4p,2P*,1.5,3/2,True,4,2s2.2p2.(3P).4d,2D,1.5,3/2,True,4,008002.000083,008002.000119,T5723LS,,False
12617,N,N I,1,1364.9748,1365.356992944,ritz,aire,,1364.9748,False,,,Infrarrojo,570000.0,5.7558748556724915,True,0.008,-1.497,C,E1,,,88151.17,95475.31,False,False,False,False,0.908077627151856,2s.2p4,4P,1.5,3/2,True,4,2s2.2p2.(3P).3p,4P*,0.5,1/2,True,2,007001.000024,007001.000031,T7370,,False
12618,N,N I,1,1365.1649,1365.547146172,ritz,aire,,1365.1649,False,,,Infrarrojo,259000.0,5.413299764081252,True,0.0145,-1.54,C,E1,,,88170.57,95493.69,False,False,False,False,0.9079511632694482,2s.2p4,4P,0.5,1/2,True,2,2s2.2p2.(3P).3p,4P*,1.5,3/2,True,4,007001.000025,007001.000032,T7370,,False
12619,C,C I,1,1365.3,1365.682284,ritz,aire,,1365.3,False,,0.3,Infrarrojo,140000.0,5.146128035678238,True,0.0013,-2.4,D,E1,,,81325.81077,88648.4,False,False,False,False,0.9078853561764433,2s2.2p.4p,3P,1.0,1,True,3,2s2.2p.(2P*<3/2>).7d,2[1/2]*,0.0,0,True,1,006001.000053,006001.000176,T5520LS,,False
12620,C,C I,1,1365.54,1365.9223512,ritz,aire,,1365.54,False,,0.03,Infrarrojo,35000.0,4.544068044350276,True,0.001,-2.5,D,E1,,,81325.81077,88646.9,False,False,False,False,0.9076993798787855,2s2.2p.4p,3P,1.0,1,True,3,2s2.2p.(2P*<3/2>).7d,2[1/2]*,1.0,1,True,3,006001.000053,006001.000175,T5520LS,,False
