id_linea,id_espectro,id_nivel_inferior,id_nivel_superior,codigo_tipo_transicion,codigo_exactitud,longitud_onda_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,aki_s1,fuerza_oscilador_fik,log_gf,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,medicion_repetida
10099,14,008002.000092,008002.000202,E1,,731.3114,observada,aire,731.3114,731.3119,False,,,,,,1.0,,253789.99,267460.28,False,False,False,False,False
10100,15,009001.000022,009001.000115,E1,C+,731.4303,observada,aire,731.4303,731.4303,True,0.0002,,52700000.0,0.635,0.4,700.0,,123921.152,137589.229,False,False,False,False,False
10101,14,008002.000009,008002.000012,E2,B,731.892,ritz,aire,,731.892,False,,,0.0519,1.39e-10,-9.079,,,26810.55,40470.0,False,False,False,False,False
10102,11,007001.000035,007001.000104,E1,C,731.8975,ritz,aire,,731.8975,False,,,541000.0,0.00435,-1.76,,,96787.68,110447.032,False,False,False,False,False
10103,14,008002.000059,008002.000078,E1,,731.8987,observada,aire,731.8987,731.8986,False,,,,,,10.0,,232796.298,246455.629,False,False,False,False,False
10104,14,008002.000009,008002.000011,E2,B,731.992,observada,aire,731.992,731.999,False,,,0.0907,4.86e-10,-8.535,,,26810.55,40468.01,False,False,False,False,False
10105,14,008002.000009,008002.000011,M1,B,731.999,ritz,aire,,731.999,False,,,0.00837,4.48e-11,-9.57,,,26810.55,40468.01,False,False,False,False,False
10106,14,008002.000010,008002.000012,M1,B,732.967,ritz,aire,,732.967,False,,,0.00932,3.76e-11,-9.823,,,26830.57,40470.0,False,False,False,False,False
10107,14,008002.000010,008002.000012,E2,B,733.019,observada,aire,733.019,732.967,False,,,0.0774,3.12e-10,-8.904,,*,26830.57,40470.0,False,False,False,False,False
10108,14,008002.000010,008002.000011,E2,B,733.019,observada,aire,733.019,733.073,False,,,0.0385,3.1e-10,-8.906,,*,26830.57,40468.01,False,False,False,False,False
10109,14,008002.000010,008002.000011,M1,B,733.073,ritz,aire,,733.073,False,,,0.0149,1.2e-10,-9.318,,,26830.57,40468.01,False,False,False,False,False
10110,15,009001.000003,009001.000009,E1,C,733.1957,observada,aire,733.1957,733.196,True,0.0002,,24200000.0,0.13,-0.11,5000.0,,102405.71,116040.88,False,False,False,False,False
10111,9,006001.000012,006001.000027,E1,E,733.836017,ritz,aire,,733.836017,False,,2.2e-05,5000.0,1.3e-05,-4.4,,,60352.6584,73975.92785,False,False,False,False,False
10112,18,010002.000038,010002.000064,E1,,734.3945,observada,aire,734.3945,734.3947,False,0.002,0.00011,,,,300.0,,280473.555,294086.4608,False,False,False,False,False
10113,14,008002.000055,008002.000077,E1,,734.6367,observada,aire,734.6367,734.6355,False,,,,,,7.0,,232711.642,246320.086,False,False,False,False,False
10114,14,008002.000063,008002.000080,E1,D,734.6895,observada,aire,734.6895,734.6901,False,,,4300000.0,0.0348,-0.856,9.0,,234402.797,248010.23,False,False,False,False,False
10115,11,007001.000036,007001.000107,E1,C,734.757,ritz,aire,,734.757,False,,,555000.0,0.00449,-1.569,,,96864.05,110470.244,False,False,False,False,False
10116,18,010002.000053,010002.000104,E1,,734.9653,observada,aire,734.9653,734.96536,False,0.002,0.00011,,,,40.0,,290371.9268,303974.263,False,False,False,False,False
10117,11,007001.000034,007001.000092,E1,D+,735.1363,ritz,aire,,735.1363,False,,,1320000.0,0.00535,-1.67,,,96750.84,110350.014,False,False,False,False,False
10118,14,008002.000091,008002.000196,E1,,735.5362,observada,aire,735.5362,735.5373,False,,,,,,4.0,,253048.82,266640.58,False,False,False,False,False
10119,11,007001.000036,007001.000104,E1,C,736.0126,ritz,aire,,736.0126,False,,,59100.0,0.00032,-2.716,,,96864.05,110447.032,False,False,False,False,False
10120,14,008002.000055,008002.000076,E1,,736.1647,observada,aire,736.1647,736.1645,False,,,,,,3.0,,232711.642,246291.822,False,False,False,False,False
10121,14,008002.000090,008002.000195,E1,,736.3046,observada,aire,736.3046,736.3054,False,,,,,,2.0,,253046.74,266624.32,False,False,False,False,False
10122,9,006001.000026,006001.000094,E1,C,736.4734,observada,aire,736.4734,736.47262,False,0.0014,4e-05,360000.0,0.0029,-1.84,8600.0,,72610.7353,86185.2332,False,False,False,False,False
10123,14,008002.000056,008002.000077,E1,,736.4935,observada,aire,736.4935,736.4939,False,,,,,,3.0,,232745.981,246320.086,False,False,False,False,False
10124,11,007001.000034,007001.000089,E1,D+,736.6146,ritz,aire,,736.6146,False,,,1310000.0,0.0107,-1.37,,,96750.84,110322.721,False,False,False,False,False
10125,14,008002.000070,008002.000135,E1,,736.7694,observada,aire,736.7694,736.7678,False,,,,,,5.0,,245037.29,258606.35,False,False,False,False,False
10126,14,008002.000050,008002.000075,E1,,736.9017,observada,aire,736.9017,736.9029,False,,,,,,1.0,,232462.724,246029.295,False,False,False,False,False
10127,14,008002.000064,008002.000080,E1,D,737.4986,observada,aire,737.4986,737.4996,False,,,473000.0,0.00257,-1.811,3.0,,234454.634,248010.23,False,False,False,False,False
10128,11,007001.000034,007001.000087,E1,D+,737.8513,ritz,aire,,737.8513,False,,,1300000.0,0.0159,-1.196,,,96750.84,110299.974,False,False,False,False,False
10129,11,007001.000019,007001.000036,E1,C,738.01,ritz,aire,,738.01,False,,,1940.0,2.37e-05,-4.023,,,83317.83,96864.05,False,False,False,False,False
10130,14,008002.000056,008002.000076,E1,,738.0307,ritz,aire,,738.0307,False,,,,,,,,232745.981,246291.822,False,False,False,False,False
10131,14,008002.000057,008002.000076,E1,,738.1118,observada,aire,738.1118,738.1168,False,,,,,,1.0,,232747.562,246291.822,False,False,False,False,False
10132,14,008002.000091,008002.000194,E1,,738.3744,observada,aire,738.3744,738.3758,False,,,,,,2.0,,253048.82,266588.33,False,False,False,False,False
10133,14,008002.000090,008002.000193,E1,,738.7324,observada,aire,738.7324,738.7315,False,,,,,,3.0,,253046.74,266579.73,False,False,False,False,False
10134,11,007001.000021,007001.000040,M1,D,739.0826,ritz,aire,,739.0826,False,,,0.00043,7e-12,-10.9,,,86137.35,99663.912,False,False,False,False,False
10135,11,,,E1,,739.864,observada,aire,739.864,,,,,,,,210.0,,,,,,,,False
10136,15,009001.000003,009001.000008,E1,C,739.8688,observada,aire,739.8688,739.868,True,0.0002,,35300000.0,0.29,0.24,10000.0,,102405.71,115917.91,False,False,False,False,False
10137,6,004002.000009,004002.000018,E1,A,740.12,observada,aire,740.12,740.1196,False,0.002,0.002,2530000.0,0.0416,-1.079,210.0,,115464.44,128972.05,False,False,False,False,False
10138,6,004002.000009,004002.000017,E1,A,740.143,observada,aire,740.143,740.1431,False,0.002,0.002,2550000.0,0.0209,-1.38,110.0,,115464.44,128971.62,False,False,False,False,False
10139,11,007001.000018,007001.000035,E1,B,740.3388,ritz,aire,,740.3388,False,,,11400.0,0.000187,-3.428,,,83284.07,96787.68,False,False,False,False,False
10140,11,007001.000020,007001.000036,E1,B,740.568,ritz,aire,,740.568,False,,,4390.0,3.61e-05,-3.664,,,83364.62,96864.05,False,False,False,False,False
10141,11,007001.000035,007001.000086,E1,C,740.612,observada,aire,740.612,740.6122,False,,,1520000.0,0.0188,-1.125,160.0,,96787.68,110286.305,False,False,False,False,False
10142,11,007001.000036,007001.000093,E1,C,740.624,observada,aire,740.624,740.6239,False,,,1630000.0,0.0179,-0.969,265.0,,96864.05,110362.462,False,False,False,False,False
10143,14,008002.000060,008002.000078,E1,,740.7341,observada,aire,740.7341,740.7333,False,,,,,,3.0,,232959.21,246455.629,False,False,False,False,False
10144,14,008002.000059,008002.000076,E1,,740.7821,observada,aire,740.7821,740.7824,False,,,,,,2.0,,232796.298,246291.822,False,False,False,False,False
10145,11,007001.000019,007001.000035,E1,B,742.1943,ritz,aire,,742.1943,False,,,16300.0,0.000135,-3.269,,,83317.83,96787.68,False,False,False,False,False
10146,11,007001.000018,007001.000034,E1,B+,742.364,observada,aire,742.364,742.3641,False,,,5640000.0,0.0933,-0.729,685.0,,83284.07,96750.84,False,False,False,False,False
10147,15,009001.000004,009001.000010,E1,C,742.5645,observada,aire,742.5645,742.564,True,0.0002,,39300000.0,0.163,-0.19,4000.0,,102680.44,116143.58,False,False,False,False,False
10148,11,007001.000035,007001.000084,E1,D+,742.8753,ritz,aire,,742.8753,False,,,906000.0,0.00375,-1.824,,,96787.68,110245.183,False,False,False,False,False
10149,5,004001.000010,004001.000062,E1,B,743.44,ritz,aire,,743.44,False,,0.07,458000.0,0.0038,-1.943,,,58907.472,72354.7,False,False,False,False,False
10150,5,004001.000009,004001.000062,E1,B,743.44,ritz,aire,,743.44,False,,0.07,153000.0,0.0038,-2.42,,,58907.472,72354.7,False,False,False,False,False
10151,5,004001.000011,004001.000062,E1,B,743.46,ritz,aire,,743.46,False,,0.07,764000.0,0.0038,-1.721,,,58907.839,72354.7,False,False,False,False,False
10152,11,007001.000022,007001.000040,M1,D,743.6545,ritz,aire,,743.6545,False,,,0.0014,1.2e-11,-10.3,,,86220.51,99663.912,False,False,False,False,False
10153,11,007001.000022,007001.000039,M1,D,743.6813,ritz,aire,,743.6813,False,,,0.0005,6.2e-12,-10.6,,,86220.51,99663.427,False,False,False,False,False
10154,17,010001.000006,010001.000026,E1,C,743.73919,ritz,aire,,743.73919,False,,8e-05,74000.0,0.00102,-2.51,,,148257.7898,161699.6613,False,False,False,False,False
10155,14,008002.000050,008002.000074,E1,,743.8139,observada,aire,743.8139,743.8151,False,,,,,,2.0,,232462.724,245903.224,False,False,False,False,False
10156,17,010001.000004,010001.000006,E1,B+,743.88981,observada,aire,743.88981,743.88984,False,4e-05,8e-05,2470000.0,0.0615,-1.211,60000.0,,134818.6405,148257.7898,False,False,False,False,False
10157,11,007001.000019,007001.000034,E1,B+,744.229,observada,aire,744.229,744.2298,False,,,11900000.0,0.0993,-0.401,785.0,,83317.83,96750.84,False,False,False,False,False
10158,11,007001.000035,007001.000083,E1,D+,744.2621,ritz,aire,,744.2621,False,,,90100.0,0.000749,-2.524,,,96787.68,110220.107,False,False,False,False,False
10159,11,007001.000020,007001.000035,E1,B,744.7815,ritz,aire,,744.7815,False,,,14900.0,8.26e-05,-3.305,,,83364.62,96787.68,False,False,False,False,False
10160,11,007001.000036,007001.000086,E1,C,744.8262,ritz,aire,,744.8262,False,,,107000.0,0.00089,-2.272,,,96864.05,110286.305,False,False,False,False,False
10161,5,004001.000015,004001.000086,E1,B,744.887,ritz,aire,,744.887,False,,0.017,563000.0,0.00156,-2.33,,,60187.4434,73608.6,False,False,False,False,False
10162,12,007002.000055,007002.000067,E1,D,745.095,ritz,aire,,745.095,False,,,22900.0,0.000191,-3.243,,,190120.24,203537.66,False,False,False,False,False
10163,10,006002.000031,006002.000065,E1,D+,746.153,ritz,aire,,746.153,False,,0.012,90000.0,0.0015,-2.52,,,173347.94,186746.33,False,False,False,False,False
10164,10,006002.000031,006002.000064,E1,E,746.207,ritz,aire,,746.207,False,,0.017,120000.0,0.001,-2.7,,,173347.94,186745.36,False,False,False,False,False
10165,9,006001.000028,006001.000322,E1,,746.545,observada,aire,746.545,746.544,False,0.003,0.004,,,,3300.0,*,75254.0017,88645.37,False,False,False,False,False
10166,9,006001.000028,006001.000174,E1,,746.545,observada,aire,746.545,746.545,False,0.003,0.004,,,,3300.0,*,75254.0017,88645.36,False,False,False,False,False
10167,9,006001.000030,006001.000322,E1,,746.64,observada,aire,746.64,746.665,False,0.03,0.004,,,,4100.0,d,75256.1696,88645.37,False,False,False,False,False
10168,18,010002.000105,010002.000205,E1,,746.724,observada,aire,746.724,746.7261,False,0.004,0.00011,,,,60.0,c,304440.2089,317828.313,False,False,False,False,False
10169,11,007001.000020,007001.000034,E1,B+,746.831,observada,aire,746.831,746.8312,False,,,19600000.0,0.109,-0.183,900.0,,83364.62,96750.84,False,False,False,False,False
10170,9,006001.000029,006001.000321,E1,,747.009,observada,aire,747.009,747.009,False,0.003,0.004,,,,3800.0,*,75255.29373,88638.32,False,False,False,False,False
10171,9,006001.000029,006001.000172,E1,,747.009,observada,aire,747.009,747.009,False,0.003,0.004,,,,3800.0,*,75255.29373,88638.32,False,False,False,False,False
10172,17,010001.000006,010001.000025,E1,C+,747.24383,observada,aire,747.24383,747.24386,False,4e-05,8e-05,2960000.0,0.0248,-1.13,3100.0,,148257.7898,161636.6175,False,False,False,False,False
10173,9,006001.000022,006001.000084,E1,C+,747.331,observada,aire,747.331,747.33178,False,0.003,8e-05,1080000.0,0.003,-2.04,8800.0,,70743.97227,84121.226,False,False,False,False,False
10174,9,006001.000022,006001.000083,E1,C+,747.612,observada,aire,747.612,747.61741,False,0.003,3e-05,1060000.0,0.0089,-1.57,7400.0,bl?,70743.97227,84116.1152,False,False,False,False,False
10175,13,008001.000276,008001.000310,E1,,747.644,observada,aire,747.644,747.6439,True,,,,,,210.0,,113910.957,127282.626,False,False,False,False,False
10176,15,009001.000007,009001.000018,E1,C,747.654,observada,aire,747.654,747.651,True,0.003,,515000.0,0.0086,-1.76,700.0,,105056.28,118427.82,False,False,False,False,False
10177,13,008001.000277,008001.000312,E1,,747.724,observada,aire,747.724,747.7234,True,,,,,,100.0,,113921.391,127291.638,False,False,False,False,False
10178,14,008002.000053,008002.000074,E1,,747.8897,ritz,aire,,747.8897,False,,,,,,,,232535.949,245903.224,False,False,False,False,False
10179,13,008001.000277,008001.000311,E1,,747.908,observada,aire,747.908,747.9074,True,,,,,,120.0,,113921.391,127288.349,False,False,False,False,False
10180,13,008001.000278,008001.000312,E1,,748.067,observada,aire,748.067,748.0671,True,,,,,,120.0,,113927.534,127291.638,False,False,False,False,False
10181,15,009001.000004,009001.000009,E1,C+,748.2723,observada,aire,748.2723,748.272,True,0.0002,,6490000.0,0.0545,-0.66,2200.0,,102680.44,116040.88,False,False,False,False,False
10182,9,006001.000022,006001.000082,E1,C+,748.341,observada,aire,748.341,748.344451,False,0.003,2.3e-05,1010000.0,0.014,-1.37,15000.0,,70743.97227,84103.1238,False,False,False,False,False
10183,11,007001.000036,007001.000083,E1,D+,748.5178,ritz,aire,,748.5178,False,,,797000.0,0.00447,-1.572,,,96864.05,110220.107,False,False,False,False,False
10184,14,008002.000050,008002.000073,E1,,748.6345,ritz,aire,,748.6345,False,,,,,,,,232462.724,245816.7,False,False,False,False,False
10185,17,010001.000006,010001.000024,E1,B+,748.88712,observada,aire,748.88712,748.88712,False,4e-05,8e-05,23100000.0,0.324,-0.01,32000.0,,148257.7898,161607.2609,False,False,False,False,False
10186,15,009001.000007,009001.000017,E1,C+,748.9155,observada,aire,748.9155,748.914,True,0.0002,,5480000.0,0.0461,-1.04,2500.0,,105056.28,118405.27,False,False,False,False,False
10187,18,010002.000054,010002.000103,E1,,749.1408,observada,aire,749.1408,749.14222,False,0.002,0.00017,,,,60.0,,290583.1503,303928.0756,False,False,False,False,False
10188,18,010002.000043,010002.000065,E1,,749.2102,observada,aire,749.2102,749.21275,False,0.002,0.00017,,,,200.0,,280989.5229,294333.192,False,False,False,False,False
10189,5,004001.000015,004001.000085,E1,B,749.83,observada,aire,749.83,749.842,False,0.02,0.005,446000.0,0.00626,-1.726,2.0,"w,bl",60187.4434,73519.92,False,False,False,False,False
10190,2,002001.000008,002001.000102,E1,AAA,749.984714,ritz,aire,,749.984714,False,,5e-06,179420.0,0.0005046,-2.81993,,,183236.789095,196566.7234987,True,True,False,False,False
10191,2,002001.000008,002001.000101,E1,AAA,749.985457,ritz,aire,,749.985457,False,,5e-06,179420.0,0.0015138,-2.34281,,,183236.789095,196566.7102909,True,True,False,False,False
10192,2,002001.000008,002001.000100,E1,AAA,749.985518,ritz,aire,,749.985518,False,,5e-06,179420.0,0.002523,-2.12096,,,183236.789095,196566.7092158,True,True,False,False,False
10193,10,006002.000033,006002.000075,E1,D+,750.531,observada,aire,750.531,750.529,False,0.004,0.003,390000.0,0.005,-1.7,6.0,hql,175294.74,188615.01,False,False,False,False,False
10194,9,006001.000029,006001.000162,E1,,750.567,observada,aire,750.567,750.5663,False,0.003,0.0017,,,,4300.0,*,75255.29373,88574.9,False,False,False,False,False
10195,9,006001.000029,006001.000318,E1,,750.567,observada,aire,750.567,750.567,False,0.003,0.003,,,,4300.0,*,75255.29373,88574.89,False,False,False,False,False
10196,11,007001.000035,007001.000080,E1,C+,750.7609,ritz,aire,,750.7609,False,,,230000.0,0.00194,-2.109,,,96787.68,110103.834,False,False,False,False,False
10197,10,006002.000027,006002.000048,E1,B,750.89,observada,aire,750.89,750.8891,False,0.002,0.0017,1530000.0,0.0259,-1.29,8.0,,168729.51,182043.39,False,False,False,False,False
10198,10,006002.000038,006002.000218,E1,B,750.977,observada,aire,750.977,750.974,False,0.003,0.003,2180000.0,0.0245,-0.83,23.0,*,178956.38,192268.75,False,False,False,False,False
10199,10,006002.000039,006002.000219,E1,B,750.977,observada,aire,750.977,750.978,False,0.003,0.003,2260000.0,0.0239,-0.72,23.0,*,178956.46,192268.76,False,False,False,False,False
10200,10,006002.000039,006002.000218,E1,D+,750.977,observada,aire,750.977,750.979,False,0.003,0.003,81000.0,0.00068,-2.26,23.0,*,178956.46,192268.75,False,False,False,False,False
10201,15,009001.000005,009001.000010,E1,C,751.4919,observada,aire,751.4919,751.492,True,0.0002,,6540000.0,0.0554,-0.96,900.0,,102840.38,116143.58,False,False,False,False,False
10202,10,006002.000028,006002.000048,E1,B,751.95,observada,aire,751.95,751.9481,False,0.002,0.0017,7610000.0,0.0645,-0.59,23.0,m(He I),168748.26,182043.39,False,False,False,False,False
10203,10,006002.000027,006002.000047,E1,B,751.986,observada,aire,751.986,751.9905,False,0.019,0.0023,6070000.0,0.0515,-0.99,22.0,l*,168729.51,182023.89,False,False,False,False,False
10204,10,006002.000032,006002.000074,E1,D+,751.986,observada,aire,751.986,752.018,False,0.019,0.003,300000.0,0.0051,-1.99,25.0,l*,175287.36,188581.26,False,False,False,False,False
10205,18,010002.000041,010002.000064,E1,,752.2822,observada,aire,752.2822,752.28235,False,0.0004,0.00011,,,,300.0,,280797.2387,294086.4608,False,False,False,False,False
10206,10,006002.000033,006002.000074,E1,E,752.41,observada,aire,752.41,752.435,False,0.023,0.003,1000000.0,0.008,-1.5,6.0,i,175294.74,188581.26,False,False,False,False,False
10207,14,008002.000057,008002.000075,E1,D,752.7011,observada,aire,752.7011,752.7065,False,,,691000.0,0.00783,-1.328,4.0,,232747.562,246029.295,False,False,False,False,False
10208,14,008002.000053,008002.000073,E1,,752.7622,ritz,aire,,752.7622,False,,,,,,,,232535.949,245816.7,False,False,False,False,False
10209,12,007002.000042,007002.000050,E1,B,752.812,ritz,aire,,752.812,False,,,6610.0,7.86e-05,-3.406,,,174212.03,187491.9,False,False,False,False,False
10210,10,006002.000028,006002.000047,E1,B,753.06,observada,aire,753.06,753.0526,False,0.004,0.0017,3030000.0,0.0129,-1.29,11.0,,168748.26,182023.89,False,False,False,False,False
10211,14,008002.000058,008002.000075,E1,D,753.062,observada,aire,753.062,753.0611,False,,,4150000.0,0.0353,-0.549,10.0,,232753.816,246029.295,False,False,False,False,False
10212,17,010001.000006,010001.000021,E1,B+,753.57739,observada,aire,753.57739,753.57741,False,4e-05,8e-05,30600000.0,0.26,-0.11,28000.0,,148257.7898,161524.1739,False,False,False,False,False
10213,12,007002.000052,007002.000060,E1,D,753.857,ritz,aire,,753.857,False,,,46600.0,0.000397,-2.924,,,188909.17,202170.63,False,False,False,False,False
10214,17,010001.000006,010001.000020,E1,B,754.40439,observada,aire,754.40439,754.40443,False,4e-05,8e-05,38700000.0,0.11,-0.48,13000.0,,148257.7898,161509.6305,False,False,False,False,False
10215,12,007002.000042,007002.000049,E1,C,754.536,ritz,aire,,754.536,False,,,45300.0,0.000387,-2.713,,,174212.03,187461.56,False,False,False,False,False
10216,11,007001.000035,007001.000079,E1,B,754.6209,ritz,aire,,754.6209,False,,,2850000.0,0.0122,-1.313,,,96787.68,110035.72,False,False,False,False,False
10217,11,007001.000036,007001.000080,E1,B,755.0914,ritz,aire,,755.0914,False,,,1790000.0,0.0102,-1.213,,,96864.05,110103.834,False,False,False,False,False
10218,5,004001.000008,004001.000039,E1,D,755.1898,observada,aire,755.1898,755.1908,False,0.002,0.0017,420000.0,0.0022,-1.96,3.0,,56882.5474,70120.59,False,False,False,False,False
10219,15,009001.000004,009001.000008,E1,C+,755.2235,observada,aire,755.2235,755.223,True,0.0002,,8900000.0,0.114,-0.34,5000.0,,102680.44,115917.91,False,False,False,False,False
10220,12,007002.000053,007002.000060,E1,D,755.456,ritz,aire,,755.456,False,,,2520.0,6.47e-05,-4.189,,,188937.24,202170.63,False,False,False,False,False
10221,14,008002.000059,008002.000075,E1,,755.4772,observada,aire,755.4772,755.4787,False,,,,,,3.0,,232796.298,246029.295,False,False,False,False,False
10222,14,008002.000053,008002.000072,E1,,755.5116,ritz,aire,,755.5116,False,,,,,,,,232535.949,245768.37,False,False,False,False,False
10223,12,007002.000042,007002.000048,E1,D,755.905,ritz,aire,,755.905,False,,,1900.0,9.79e-06,-4.31,,,174212.03,187437.56,False,False,False,False,False
10224,14,008002.000054,008002.000073,E1,,756.5482,observada,aire,756.5482,756.5529,False,,,,,,3.0,,232602.492,245816.7,False,False,False,False,False
10225,15,009001.000005,009001.000009,E1,C,757.3384,observada,aire,757.3384,757.339,True,0.0002,,13200000.0,0.227,-0.34,5000.0,,102840.38,116040.88,False,False,False,False,False
10226,10,006002.000040,006002.000220,E1,D+,757.407,observada,aire,757.407,757.405,False,0.003,0.003,1300000.0,0.014,-0.96,26.0,*,179073.02,192272.36,False,False,False,False,False
10227,10,006002.000041,006002.000220,E1,D+,757.407,observada,aire,757.407,757.409,False,0.003,0.003,29000.0,0.00025,-2.6,26.0,*,179073.09,192272.36,False,False,False,False,False
10228,10,006002.000041,006002.000221,E1,B,757.407,observada,aire,757.407,757.409,False,0.003,0.003,1310000.0,0.0135,-0.87,26.0,*,179073.09,192272.37,False,False,False,False,False
10229,3,003001.000004,003001.000024,E1,B,758.245,ritz,aire,,758.245,False,,0.008,43700.0,0.000376,-3.123,,,27206.12,40390.84,False,False,False,False,False
10230,3,003001.000004,003001.000025,E1,B,758.245,ritz,aire,,758.245,False,,0.008,43800.0,0.000755,-2.821,,,27206.12,40390.84,False,False,False,False,False
10231,11,007001.000034,007001.000078,E1,D+,758.7571,ritz,aire,,758.7571,False,,,701000.0,0.00908,-1.44,,,96750.84,109926.661,False,False,False,False,False
10232,18,010002.000055,010002.000104,E1,,759.0638,observada,aire,759.0638,759.06571,False,0.002,0.00012,,,,60.0,,290803.7989,303974.263,False,False,False,False,False
10233,14,008002.000054,008002.000072,E1,,759.3301,ritz,aire,,759.3301,False,,,,,,,,232602.492,245768.37,False,False,False,False,False
10234,14,008002.000056,008002.000074,E1,D,759.8254,observada,aire,759.8254,759.8285,False,,,1100000.0,0.0143,-1.243,4.0,,232745.981,245903.224,False,False,False,False,False
10235,14,008002.000057,008002.000074,E1,D,759.9215,observada,aire,759.9215,759.9198,False,,,2700000.0,0.0234,-0.853,4.0,,232747.562,245903.224,False,False,False,False,False
10236,14,008002.000058,008002.000074,E1,D,760.281,observada,aire,760.281,760.2812,False,,,894000.0,0.00581,-1.332,5.0,,232753.816,245903.224,False,False,False,False,False
10237,18,010002.000053,010002.000096,E1,,760.4633,observada,aire,760.4633,760.46341,False,0.002,0.00017,,,,60.0,,290371.9268,303518.1843,False,False,False,False,False
10238,15,009001.000006,009001.000016,E1,C+,760.717,observada,aire,760.717,760.717,True,0.0002,,9000000.0,0.078,-0.51,7000.0,,104731.05,117872.92,False,False,False,False,False
10239,11,,,E1,,760.88,observada,aire,760.88,,,,,,,,185.0,,,,,,,,False
10240,9,006001.000022,006001.000067,E1,C,761.2118,ritz,aire,,761.2118,False,,0.0003,52000.0,0.00045,-2.87,,,70743.97227,83877.305,False,False,False,False,False
10241,5,004001.000010,004001.000055,E1,B,761.868,observada,aire,761.868,761.8676,False,0.002,0.0023,1510000.0,0.0219,-1.182,3.0,w*,58907.472,72029.5,False,False,False,False,False
