id_nivel,id_espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev
002001.000345,2,1s.12d,1D,2.0,2,True,5,24.49288506028,True,3e-12
002001.000495,2,1s.12f,3F*,3.0,3,True,7,24.4929111315754,True,1.1e-12
002001.000520,2,1s.12f,3F*,4.0,4,True,9,24.4929111520585,True,6e-13
002001.000470,2,1s.12f,3F*,2.0,2,True,5,24.4929111915795,True,7e-13
002001.000445,2,1s.12f,1F*,3.0,3,True,7,24.4929112583427,True,9e-13
002001.000595,2,1s.12g,3G,4.0,4,True,9,24.4929160668271,True,4e-13
002001.000620,2,1s.12g,3G,5.0,5,True,11,24.49291609159562,True,2.5e-13
002001.000570,2,1s.12g,3G,3.0,3,True,7,24.4929161141802,True,4e-13
002001.000545,2,1s.12g,1G,4.0,4,True,9,24.49291612947205,True,2.5e-13
002001.000695,2,1s.12h,3H*,5.0,5,True,11,24.49291727032382,True,2.5e-13
002001.000720,2,1s.12h,3H*,6.0,6,True,13,24.49291728650648,True,2.5e-13
002001.000670,2,1s.12h,3H*,4.0,4,True,9,24.49291730119377,True,2.5e-13
002001.000645,2,1s.12h,1H*,5.0,5,True,11,24.49291731215472,True,2.5e-13
002001.000795,2,1s.12i,3I,6.0,6,True,13,24.49291766070294,True,2.5e-13
002001.000820,2,1s.12i,3I,7.0,7,True,15,24.49291767205344,True,2.5e-13
002001.000770,2,1s.12i,3I,5.0,5,True,11,24.49291768239584,True,2.5e-13
002001.000745,2,1s.12i,1I,6.0,6,True,13,24.49291769061289,True,2.5e-13
002001.000191,2,1s.12p,1P*,1.0,1,True,3,24.493108062951,True,7e-12
002001.000226,2,1s.13s,3S,1.0,1,True,3,24.50308636307,True,1e-10
002001.000201,2,1s.13s,1S,0.0,0,True,1,24.50513227197,True,1.1e-10
002001.000321,2,1s.13p,3P*,2.0,2,True,5,24.50604111229,True,4e-11
002001.000296,2,1s.13p,3P*,1.0,1,True,3,24.50604114291,True,4e-11
002001.000271,2,1s.13p,3P*,0.0,0,True,1,24.50604151938,True,4e-11
002001.000421,2,1s.13d,3D,3.0,3,True,7,24.506857651803,True,4e-12
002001.000396,2,1s.13d,3D,2.0,2,True,5,24.506857656561,True,4e-12
002001.000371,2,1s.13d,3D,1.0,1,True,3,24.506857723025,True,4e-12
002001.000346,2,1s.13d,1D,2.0,2,True,5,24.5068670518803,True,2.5e-12
002001.000496,2,1s.13f,3F*,3.0,3,True,7,24.506887574558,True,1.1e-12
002001.000521,2,1s.13f,3F*,4.0,4,True,9,24.5068875905076,True,5e-13
002001.000471,2,1s.13f,3F*,2.0,2,True,5,24.506887621591,True,6e-13
002001.000446,2,1s.13f,1F*,3.0,3,True,7,24.5068876746984,True,9e-13
002001.000596,2,1s.13g,3G,4.0,4,True,9,24.5068914680669,True,4e-13
002001.000621,2,1s.13g,3G,5.0,5,True,11,24.50689148754531,True,2.5e-13
002001.000571,2,1s.13g,3G,3.0,3,True,7,24.5068915053084,True,4e-13
002001.000546,2,1s.13g,1G,4.0,4,True,9,24.50689151733895,True,2.5e-13
002001.000696,2,1s.13h,3H*,5.0,5,True,11,24.50689241926746,True,2.5e-13
002001.000721,2,1s.13h,3H*,6.0,6,True,13,24.50689243199543,True,2.5e-13
002001.000671,2,1s.13h,3H*,4.0,4,True,9,24.50689244354741,True,2.5e-13
002001.000646,2,1s.13h,1H*,5.0,5,True,11,24.50689245216853,True,2.5e-13
002001.000796,2,1s.13i,3I,6.0,6,True,13,24.50689272850203,True,2.5e-13
002001.000821,2,1s.13i,3I,7.0,7,True,15,24.50689273742951,True,2.5e-13
002001.000771,2,1s.13i,3I,5.0,5,True,11,24.506892745564,True,2.5e-13
002001.000746,2,1s.13i,1I,6.0,6,True,13,24.50689275202692,True,2.5e-13
002001.000192,2,1s.13p,1P*,1.0,1,True,3,24.507042603098,True,6e-12
002001.000227,2,1s.14s,3S,1.0,1,True,3,24.51494192561,True,9e-11
002001.000202,2,1s.14s,1S,0.0,0,True,1,24.5165738818,True,9e-11
002001.000322,2,1s.14p,3P*,2.0,2,True,5,24.51729989469,True,3e-11
002001.000297,2,1s.14p,3P*,1.0,1,True,3,24.51729991916,True,3e-11
002001.000272,2,1s.14p,3P*,0.0,0,True,1,24.51730022015,True,3e-11
002001.000422,2,1s.14d,3D,3.0,3,True,7,24.517953381632,True,3e-12
002001.000397,2,1s.14d,3D,2.0,2,True,5,24.517953385446,True,3e-12
002001.000372,2,1s.14d,3D,1.0,1,True,3,24.517953438655,True,3e-12
002001.000347,2,1s.14d,1D,2.0,2,True,5,24.5179609339738,True,2.2e-12
002001.000497,2,1s.14f,3F*,3.0,3,True,7,24.5179773762834,True,1e-12
002001.000522,2,1s.14f,3F*,4.0,4,True,9,24.5179773889519,True,5e-13
002001.000472,2,1s.14f,3F*,2.0,2,True,5,24.5179774138384,True,5e-13
002001.000447,2,1s.14f,1F*,3.0,3,True,7,24.5179774567411,True,9e-13
002001.000597,2,1s.14g,3G,4.0,4,True,9,24.51798050114187,True,2.5e-13
002001.000622,2,1s.14g,3G,5.0,5,True,11,24.51798051673562,True,2.5e-13
002001.000572,2,1s.14g,3G,3.0,3,True,7,24.5179805309576,True,2.5e-13
002001.000547,2,1s.14g,1G,4.0,4,True,9,24.51798054059179,True,2.5e-13
002001.000697,2,1s.14h,3H*,5.0,5,True,11,24.51798126565981,True,2.5e-13
002001.000722,2,1s.14h,3H*,6.0,6,True,13,24.51798127585057,True,2.5e-13
002001.000672,2,1s.14h,3H*,4.0,4,True,9,24.51798128509967,True,2.5e-13
002001.000647,2,1s.14h,1H*,5.0,5,True,11,24.51798129200224,True,2.5e-13
002001.000797,2,1s.14i,3I,6.0,6,True,13,24.51798151464203,True,2.5e-13
002001.000822,2,1s.14i,3I,7.0,7,True,15,24.51798152178984,True,2.5e-13
002001.000772,2,1s.14i,3I,5.0,5,True,11,24.51798152830273,True,2.5e-13
002001.000747,2,1s.14i,1I,6.0,6,True,13,24.51798153347746,True,2.5e-13
002001.000193,2,1s.14p,1P*,1.0,1,True,3,24.518101588364,True,5e-12
002001.000228,2,1s.15s,3S,1.0,1,True,3,24.5244616753,True,7e-11
002001.000203,2,1s.15s,1S,0.0,0,True,1,24.5257842365,True,8e-11
002001.000323,2,1s.15p,3P*,2.0,2,True,5,24.52637336828,True,3e-11
002001.000298,2,1s.15p,3P*,1.0,1,True,3,24.52637338816,True,3e-11
002001.000273,2,1s.15p,3P*,0.0,0,True,1,24.52637363257,True,3e-11
002001.000423,2,1s.15d,3D,3.0,3,True,7,24.526904474579,True,3e-12
002001.000398,2,1s.15d,3D,2.0,2,True,5,24.526904477683,True,3e-12
002001.000373,2,1s.15d,3D,1.0,1,True,3,24.52690452094,True,3e-12
002001.000348,2,1s.15d,1D,2.0,2,True,5,24.5269106320262,True,2e-12
002001.000498,2,1s.15f,3F*,3.0,3,True,7,24.5269240072354,True,1e-12
002001.000523,2,1s.15f,3F*,4.0,4,True,9,24.5269240174689,True,4e-13
002001.000473,2,1s.15f,3F*,2.0,2,True,5,24.5269240377021,True,5e-13
002001.000448,2,1s.15f,1F*,3.0,3,True,7,24.5269240728357,True,7e-13
002001.000598,2,1s.15g,3G,4.0,4,True,9,24.52692655277887,True,2.5e-13
002001.000623,2,1s.15g,3G,5.0,5,True,11,24.52692656545589,True,2.5e-13
002001.000573,2,1s.15g,3G,3.0,3,True,7,24.5269265770189,True,2.5e-13
002001.000548,2,1s.15g,1G,4.0,4,True,9,24.52692658485321,True,2.5e-13
002001.000698,2,1s.15h,3H*,5.0,5,True,11,24.52692717628425,True,2.5e-13
002001.000723,2,1s.15h,3H*,6.0,6,True,13,24.52692718456974,True,2.5e-13
002001.000673,2,1s.15h,3H*,4.0,4,True,9,24.52692719208963,True,2.5e-13
002001.000648,2,1s.15h,1H*,5.0,5,True,11,24.52692719770165,True,2.5e-13
002001.000798,2,1s.15i,3I,6.0,6,True,13,24.52692737962887,True,2.5e-13
002001.000823,2,1s.15i,3I,7.0,7,True,15,24.52692738544026,True,2.5e-13
002001.000773,2,1s.15i,3I,5.0,5,True,11,24.5269273907355,True,2.5e-13
002001.000748,2,1s.15i,1I,6.0,6,True,13,24.52692739494278,True,2.5e-13
002001.000194,2,1s.15p,1P*,1.0,1,True,3,24.527025054182,True,4e-12
002001.000229,2,1s.16s,3S,1.0,1,True,3,24.53222124199,True,6e-11
002001.000204,2,1s.16s,1S,0.0,0,True,1,24.53330793053,True,7e-11
002001.000324,2,1s.16p,3P*,2.0,2,True,5,24.533792549931,True,2.4e-11
002001.000299,2,1s.16p,3P*,1.0,1,True,3,24.533792566288,True,2.4e-11
002001.000274,2,1s.16p,3P*,0.0,0,True,1,24.533792767464,True,2.5e-11
002001.000424,2,1s.16d,3D,3.0,3,True,7,24.534230018546,True,3e-12
002001.000399,2,1s.16d,3D,2.0,2,True,5,24.534230021106,True,3e-12
002001.000374,2,1s.16d,3D,1.0,1,True,3,24.534230056745,True,3e-12
002001.000349,2,1s.16d,1D,2.0,2,True,5,24.5342351036565,True,1.7e-12
002001.000499,2,1s.16f,3F*,3.0,3,True,7,24.5342461291987,True,9e-13
002001.000524,2,1s.16f,3F*,4.0,4,True,9,24.5342461375862,True,4e-13
002001.000474,2,1s.16f,3F*,2.0,2,True,5,24.5342461542577,True,4e-13
002001.000449,2,1s.16f,1F*,3.0,3,True,7,24.5342461833777,True,7e-13
002001.000599,2,1s.16g,3G,4.0,4,True,9,24.53424822997854,True,2.5e-13
002001.000624,2,1s.16g,3G,5.0,5,True,11,24.53424824042322,True,2.5e-13
002001.000574,2,1s.16g,3G,3.0,3,True,7,24.53424824995078,True,2.5e-13
002001.000549,2,1s.16g,1G,4.0,4,True,9,24.53424825640689,True,2.5e-13
002001.000699,2,1s.16h,3H*,5.0,5,True,11,24.53424874502849,True,2.5e-13
002001.000724,2,1s.16h,3H*,6.0,6,True,13,24.53424875185555,True,2.5e-13
002001.000674,2,1s.16h,3H*,4.0,4,True,9,24.53424875805166,True,2.5e-13
002001.000649,2,1s.16h,1H*,5.0,5,True,11,24.5342487626759,True,2.5e-13
002001.000799,2,1s.16i,3I,6.0,6,True,13,24.53424891319483,True,2.5e-13
002001.000824,2,1s.16i,3I,7.0,7,True,15,24.53424891798335,True,2.5e-13
002001.000774,2,1s.16i,3I,5.0,5,True,11,24.53424892234647,True,2.5e-13
002001.000749,2,1s.16i,1I,6.0,6,True,13,24.53424892581307,True,2.5e-13
002001.000249,2,1s.16p,1P*,1.0,1,True,3,24.534329428726,True,4e-12
002001.000230,2,1s.17s,3S,1.0,1,True,3,24.53862926761,True,5e-11
002001.000205,2,1s.17s,1S,0.0,0,True,1,24.53953300075,True,6e-11
002001.000325,2,1s.17p,3P*,2.0,2,True,5,24.539936444217,True,2.1e-11
002001.000300,2,1s.17p,3P*,1.0,1,True,3,24.53993645784,True,2.1e-11
002001.000275,2,1s.17p,3P*,0.0,0,True,1,24.539936625406,True,2.1e-11
002001.000425,2,1s.17d,3D,3.0,3,True,7,24.5403010525758,True,2.2e-12
002001.000400,2,1s.17d,3D,2.0,2,True,5,24.5403010547107,True,2.2e-12
002001.000375,2,1s.17d,3D,1.0,1,True,3,24.5403010844219,True,2.2e-12
002001.000350,2,1s.17d,1D,2.0,2,True,5,24.5403053000247,True,1.6e-12
002001.000500,2,1s.17f,3F*,3.0,3,True,7,24.5403144953362,True,9e-13
002001.000525,2,1s.17f,3F*,4.0,4,True,9,24.5403145022982,True,4e-13
002001.000475,2,1s.17f,3F*,2.0,2,True,5,24.5403145161971,True,4e-13
002001.000450,2,1s.17f,1F*,3.0,3,True,7,24.5403145405933,True,6e-13
002001.000600,2,1s.17g,3G,4.0,4,True,9,24.54031624906159,True,2.5e-13
002001.000625,2,1s.17g,3G,5.0,5,True,11,24.54031625776888,True,2.5e-13
002001.000575,2,1s.17g,3G,3.0,3,True,7,24.54031626571205,True,2.5e-13
002001.000550,2,1s.17g,1G,4.0,4,True,9,24.54031627109507,True,2.5e-13
002001.000700,2,1s.17h,3H*,5.0,5,True,11,24.54031667935854,True,2.5e-13
002001.000725,2,1s.17h,3H*,6.0,6,True,13,24.54031668505029,True,2.5e-13
002001.000675,2,1s.17h,3H*,4.0,4,True,9,24.54031669021609,True,2.5e-13
002001.000650,2,1s.17h,1H*,5.0,5,True,11,24.54031669407125,True,2.5e-13
002001.000800,2,1s.17i,3I,6.0,6,True,13,24.54031681998514,True,2.5e-13
002001.000825,2,1s.17i,3I,7.0,7,True,15,24.54031682397743,True,2.5e-13
002001.000775,2,1s.17i,3I,5.0,5,True,11,24.540316827615,True,2.5e-13
002001.000750,2,1s.17i,1I,6.0,6,True,13,24.54031683050508,True,2.5e-13
002001.000250,2,1s.17p,1P*,1.0,1,True,3,24.540383970169,True,3e-12
002001.000231,2,1s.18s,3S,1.0,1,True,3,24.54398233732,True,4e-11
002001.000206,2,1s.18s,1S,0.0,0,True,1,24.54474198645,True,5e-11
002001.000326,2,1s.18p,3P*,2.0,2,True,5,24.545081422311,True,1.7e-11
002001.000301,2,1s.18p,3P*,1.0,1,True,3,24.545081433777,True,1.7e-11
002001.000276,2,1s.18p,3P*,0.0,0,True,1,24.545081574822,True,1.9e-11
002001.000426,2,1s.18d,3D,3.0,3,True,7,24.5453884907962,True,2e-12
002001.000401,2,1s.18d,3D,2.0,2,True,5,24.5453884925955,True,2e-12
002001.000376,2,1s.18d,3D,1.0,1,True,3,24.5453885176235,True,2e-12
002001.000351,2,1s.18d,1D,2.0,2,True,5,24.5453920745509,True,1.4e-12
002001.000501,2,1s.18f,3F*,3.0,3,True,7,24.5453998231606,True,7e-13
002001.000526,2,1s.18f,3F*,4.0,4,True,9,24.54539982900393,True,2.5e-13
002001.000476,2,1s.18f,3F*,2.0,2,True,5,24.5453998407124,True,4e-13
002001.000451,2,1s.18f,1F*,3.0,3,True,7,24.5453998613483,True,6e-13
002001.000601,2,1s.18g,3G,4.0,4,True,9,24.54540130215355,True,2.5e-13
002001.000626,2,1s.18g,3G,5.0,5,True,11,24.54540130948846,True,2.5e-13
002001.000576,2,1s.18g,3G,3.0,3,True,7,24.54540131617989,True,2.5e-13
002001.000551,2,1s.18g,1G,4.0,4,True,9,24.5454013207151,True,2.5e-13
002001.000701,2,1s.18h,3H*,5.0,5,True,11,24.54540166527773,True,2.5e-13
002001.000726,2,1s.18h,3H*,6.0,6,True,13,24.54540167007257,True,2.5e-13
002001.000676,2,1s.18h,3H*,4.0,4,True,9,24.54540167442429,True,2.5e-13
002001.000651,2,1s.18h,1H*,5.0,5,True,11,24.54540167767194,True,2.5e-13
002001.000801,2,1s.18i,3I,6.0,6,True,13,24.5454017840448,True,2.5e-13
002001.000826,2,1s.18i,3I,7.0,7,True,15,24.54540178740787,True,2.5e-13
002001.000776,2,1s.18i,3I,5.0,5,True,11,24.54540179047227,True,2.5e-13
002001.000751,2,1s.18i,1I,6.0,6,True,13,24.54540179290694,True,2.5e-13
002001.000251,2,1s.18p,1P*,1.0,1,True,3,24.545458369802,True,3e-12
002001.000232,2,1s.19s,3S,1.0,1,True,3,24.54849992895,True,4e-11
002001.000207,2,1s.19s,1S,0.0,0,True,1,24.54914456634,True,4e-11
002001.000327,2,1s.19p,3P*,2.0,2,True,5,24.549432852684,True,1.5e-11
002001.000302,2,1s.19p,3P*,1.0,1,True,3,24.549432862427,True,1.5e-11
002001.000277,2,1s.19p,3P*,0.0,0,True,1,24.549432982268,True,1.6e-11
002001.000427,2,1s.19d,3D,3.0,3,True,7,24.5496938778988,True,1.7e-12
002001.000402,2,1s.19d,3D,2.0,2,True,5,24.5496938794294,True,1.7e-12
002001.000377,2,1s.19d,3D,1.0,1,True,3,24.5496939007088,True,1.7e-12
002001.000352,2,1s.19d,1D,2.0,2,True,5,24.5496969290929,True,1.2e-12
002001.000502,2,1s.19f,3F*,3.0,3,True,7,24.5497035191411,True,6e-13
002001.000527,2,1s.19f,3F*,4.0,4,True,9,24.54970352409401,True,2.5e-13
002001.000477,2,1s.19f,3F*,2.0,2,True,5,24.54970353404932,True,2.5e-13
002001.000452,2,1s.19f,1F*,3.0,3,True,7,24.5497035516561,True,5e-13
002001.000602,2,1s.19g,3G,4.0,4,True,9,24.54970477784814,True,2.5e-13
002001.000627,2,1s.19g,3G,5.0,5,True,11,24.54970478408442,True,2.5e-13
002001.000577,2,1s.19g,3G,3.0,3,True,7,24.54970478977393,True,2.5e-13
002001.000552,2,1s.19g,1G,4.0,4,True,9,24.54970479363046,True,2.5e-13
002001.000702,2,1s.19h,3H*,5.0,5,True,11,24.54970508705692,True,2.5e-13
002001.000727,2,1s.19h,3H*,6.0,6,True,13,24.54970509113377,True,2.5e-13
002001.000677,2,1s.19h,3H*,4.0,4,True,9,24.54970509483395,True,2.5e-13
002001.000652,2,1s.19h,1H*,5.0,5,True,11,24.54970509759533,True,2.5e-13
002001.000802,2,1s.19i,3I,6.0,6,True,13,24.54970518825704,True,2.5e-13
002001.000827,2,1s.19i,3I,7.0,7,True,15,24.54970519111661,True,2.5e-13
002001.000777,2,1s.19i,3I,5.0,5,True,11,24.54970519372214,True,2.5e-13
002001.000752,2,1s.19i,1I,6.0,6,True,13,24.5497051957923,True,2.5e-13
002001.000252,2,1s.19p,1P*,1.0,1,True,3,24.5497533137915,True,2.5e-12
002001.000233,2,1s.20s,3S,1.0,1,True,3,24.55234727581,True,3e-11
002001.000208,2,1s.20s,1S,0.0,0,True,1,24.5528989957,True,4e-11
002001.000328,2,1s.20p,3P*,2.0,2,True,5,24.553145916683,True,1.4e-11
002001.000303,2,1s.20p,3P*,1.0,1,True,3,24.55314592503,True,1.4e-11
002001.000278,2,1s.20p,3P*,0.0,0,True,1,24.553146027712,True,1.4e-11
002001.000428,2,1s.20d,3D,3.0,3,True,7,24.5533696617467,True,1.6e-12
002001.000403,2,1s.20d,3D,2.0,2,True,5,24.5533696630594,True,1.6e-12
002001.000378,2,1s.20d,3D,1.0,1,True,3,24.553369681303,True,1.6e-12
002001.000353,2,1s.20d,1D,2.0,2,True,5,24.5533722807159,True,1.1e-12
002001.000503,2,1s.20f,3F*,3.0,3,True,7,24.5533779320559,True,6e-13
002001.000528,2,1s.20f,3F*,4.0,4,True,9,24.55337793629091,True,2.5e-13
002001.000478,2,1s.20f,3F*,2.0,2,True,5,24.55337794482623,True,2.5e-13
002001.000453,2,1s.20f,1F*,3.0,3,True,7,24.5533779599663,True,5e-13
002001.000603,2,1s.20g,3G,4.0,4,True,9,24.55337901209176,True,2.5e-13
002001.000628,2,1s.20g,3G,5.0,5,True,11,24.55337901743833,True,2.5e-13
002001.000578,2,1s.20g,3G,3.0,3,True,7,24.55337902231636,True,2.5e-13
002001.000553,2,1s.20g,1G,4.0,4,True,9,24.55337902562314,True,2.5e-13
002001.000703,2,1s.20h,3H*,5.0,5,True,11,24.55337927753287,True,2.5e-13
002001.000728,2,1s.20h,3H*,6.0,6,True,13,24.55337928102836,True,2.5e-13
002001.000678,2,1s.20h,3H*,4.0,4,True,9,24.55337928420074,True,2.5e-13
002001.000653,2,1s.20h,1H*,5.0,5,True,11,24.55337928656834,True,2.5e-13
002001.000803,2,1s.20i,3I,6.0,6,True,13,24.55337936445745,True,2.5e-13
002001.000828,2,1s.20i,3I,7.0,7,True,15,24.55337936690924,True,2.5e-13
002001.000778,2,1s.20i,3I,5.0,5,True,11,24.55337936914306,True,2.5e-13
002001.000753,2,1s.20i,1I,6.0,6,True,13,24.55337937091802,True,2.5e-13
002001.000253,2,1s.20p,1P*,1.0,1,True,3,24.5534206352452,True,2.1e-12
002001.000234,2,1s.21s,3S,1.0,1,True,3,24.55565069436,True,3e-11
002001.000209,2,1s.21s,1S,0.0,0,True,1,24.55612653018,True,3e-11
002001.000329,2,1s.21p,3P*,2.0,2,True,5,24.556339637531,True,1.2e-11
002001.000304,2,1s.21p,3P*,1.0,1,True,3,24.556339644738,True,1.2e-11
002001.000279,2,1s.21p,3P*,0.0,0,True,1,24.556339733387,True,1.2e-11
002001.000429,2,1s.21d,3D,3.0,3,True,7,24.5565328762861,True,1.4e-12
002001.000404,2,1s.21d,3D,2.0,2,True,5,24.5565328774206,True,1.4e-12
002001.000379,2,1s.21d,3D,1.0,1,True,3,24.5565328931795,True,1.4e-12
002001.000354,2,1s.21d,1D,2.0,2,True,5,24.5565351408426,True,1e-12
002001.000504,2,1s.21f,3F*,3.0,3,True,7,24.5565400235702,True,5e-13
002001.000529,2,1s.21f,3F*,4.0,4,True,9,24.55654002722019,True,2.5e-13
002001.000479,2,1s.21f,3F*,2.0,2,True,5,24.55654003459341,True,2.5e-13
002001.000454,2,1s.21f,1F*,3.0,3,True,7,24.5565400477051,True,5e-13
002001.000604,2,1s.21g,3G,4.0,4,True,9,24.55654095717917,True,2.5e-13
002001.000629,2,1s.21g,3G,5.0,5,True,11,24.5565409617977,True,2.5e-13
002001.000579,2,1s.21g,3G,3.0,3,True,7,24.55654096601155,True,2.5e-13
002001.000554,2,1s.21g,1G,4.0,4,True,9,24.55654096886802,True,2.5e-13
002001.000704,2,1s.21h,3H*,5.0,5,True,11,24.556541186725,True,2.5e-13
002001.000729,2,1s.21h,3H*,6.0,6,True,13,24.55654118974451,True,2.5e-13
002001.000679,2,1s.21h,3H*,4.0,4,True,9,24.55654119248506,True,2.5e-13
002001.000654,2,1s.21h,1H*,5.0,5,True,11,24.5565411945303,True,2.5e-13
002001.000804,2,1s.21i,3I,6.0,6,True,13,24.55654126193121,True,2.5e-13
002001.000829,2,1s.21i,3I,7.0,7,True,15,24.55654126404923,True,2.5e-13
002001.000779,2,1s.21i,3I,5.0,5,True,11,24.55654126597905,True,2.5e-13
002001.000754,2,1s.21i,1I,6.0,6,True,13,24.55654126751224,True,2.5e-13
002001.000254,2,1s.21p,1P*,1.0,1,True,3,24.556576920069,True,1.9e-12
002001.000235,2,1s.22s,3S,1.0,1,True,3,24.55850808692,True,3e-11
002001.000210,2,1s.22s,1S,0.0,0,True,1,24.55892134105,True,3e-11
002001.000330,2,1s.22p,3P*,2.0,2,True,5,24.559106538582,True,1.1e-11
002001.000305,2,1s.22p,3P*,1.0,1,True,3,24.559106544847,True,1e-11
002001.000280,2,1s.22p,3P*,0.0,0,True,1,24.559106621908,True,1.1e-11
002001.000430,2,1s.22d,3D,3.0,3,True,7,24.5592745737552,True,1.2e-12
002001.000405,2,1s.22d,3D,2.0,2,True,5,24.559274574742,True,1.2e-12
002001.000380,2,1s.22d,3D,1.0,1,True,3,24.5592745884477,True,1.2e-12
002001.000355,2,1s.22d,1D,2.0,2,True,5,24.5592765449833,True,9e-13
002001.000505,2,1s.22f,3F*,3.0,3,True,7,24.5592807923584,True,5e-13
002001.000530,2,1s.22f,3F*,4.0,4,True,9,24.55928079552667,True,2.5e-13
002001.000480,2,1s.22f,3F*,2.0,2,True,5,24.55928080193925,True,2.5e-13
002001.000455,2,1s.22f,1F*,3.0,3,True,7,24.5592808133681,True,4e-13
002001.000605,2,1s.22g,3G,4.0,4,True,9,24.55928160483365,True,2.5e-13
002001.000630,2,1s.22g,3G,5.0,5,True,11,24.55928160885036,True,2.5e-13
002001.000580,2,1s.22g,3G,3.0,3,True,7,24.55928161251521,True,2.5e-13
002001.000555,2,1s.22g,1G,4.0,4,True,9,24.55928161499998,True,2.5e-13
002001.000705,2,1s.22h,3H*,5.0,5,True,11,24.5592818046658,True,2.5e-13
002001.000730,2,1s.22h,3H*,6.0,6,True,13,24.55928180729191,True,2.5e-13
002001.000680,2,1s.22h,3H*,4.0,4,True,9,24.55928180967538,True,2.5e-13
002001.000655,2,1s.22h,1H*,5.0,5,True,11,24.55928181145418,True,2.5e-13
002001.000805,2,1s.22i,3I,6.0,6,True,13,24.55928187016429,True,2.5e-13
002001.000830,2,1s.22i,3I,7.0,7,True,15,24.55928187200633,True,2.5e-13
002001.000780,2,1s.22i,3I,5.0,5,True,11,24.5592818736847,True,2.5e-13
002001.000755,2,1s.22i,1I,6.0,6,True,13,24.55928187501828,True,2.5e-13
002001.000255,2,1s.22p,1P*,1.0,1,True,3,24.5593128887423,True,1.6e-12
002001.000236,2,1s.23s,3S,1.0,1,True,3,24.560996280408,True,2.2e-11
002001.000211,2,1s.23s,1S,0.0,0,True,1,24.56135746346,True,3e-11
002001.000331,2,1s.23p,3P*,2.0,2,True,5,24.561519420492,True,9e-12
002001.000306,2,1s.23p,3P*,1.0,1,True,3,24.561519425972,True,9e-12
002001.000281,2,1s.23p,3P*,0.0,0,True,1,24.561519493381,True,1e-11
002001.000431,2,1s.23d,3D,3.0,3,True,7,24.5616664509983,True,1.1e-12
002001.000406,2,1s.23d,3D,2.0,2,True,5,24.5616664518621,True,1.1e-12
002001.000381,2,1s.23d,3D,1.0,1,True,3,24.5616664638563,True,1.1e-12
002001.000356,2,1s.23d,1D,2.0,2,True,5,24.5616681773862,True,7e-13
002001.000506,2,1s.23f,3F*,3.0,3,True,7,24.5616718950023,True,5e-13
002001.000531,2,1s.23f,3F*,4.0,4,True,9,24.56167189777009,True,2.5e-13
002001.000481,2,1s.23f,3F*,2.0,2,True,5,24.56167190338211,True,2.5e-13
002001.000456,2,1s.23f,1F*,3.0,3,True,7,24.5616719134033,True,4e-13
002001.000606,2,1s.23g,3G,4.0,4,True,9,24.56167260640773,True,2.5e-13
002001.000631,2,1s.23g,3G,5.0,5,True,11,24.56167260992293,True,2.5e-13
002001.000581,2,1s.23g,3G,3.0,3,True,7,24.56167261313027,True,2.5e-13
002001.000556,2,1s.23g,1G,4.0,4,True,9,24.56167261530483,True,2.5e-13
002001.000706,2,1s.23h,3H*,5.0,5,True,11,24.56167278143424,True,2.5e-13
002001.000731,2,1s.23h,3H*,6.0,6,True,13,24.56167278373253,True,2.5e-13
002001.000681,2,1s.23h,3H*,4.0,4,True,9,24.56167278581844,True,2.5e-13
002001.000656,2,1s.23h,1H*,5.0,5,True,11,24.56167278737518,True,2.5e-13
002001.000806,2,1s.23i,3I,6.0,6,True,13,24.56167283882329,True,2.5e-13
002001.000831,2,1s.23i,3I,7.0,7,True,15,24.56167284043534,True,2.5e-13
002001.000781,2,1s.23i,3I,5.0,5,True,11,24.56167284190418,True,2.5e-13
002001.000756,2,1s.23i,1I,6.0,6,True,13,24.56167284307112,True,2.5e-13
002001.000256,2,1s.23p,1P*,1.0,1,True,3,24.5616999889025,True,1.5e-12
002001.000237,2,1s.24s,3S,1.0,1,True,3,24.563176245141,True,2e-11
002001.000212,2,1s.24s,1S,0.0,0,True,1,24.563493750576,True,2.4e-11
002001.000332,2,1s.24p,3P*,2.0,2,True,5,24.563636199254,True,8e-12
002001.000307,2,1s.24p,3P*,1.0,1,True,3,24.563636204075,True,8e-12
002001.000282,2,1s.24p,3P*,0.0,0,True,1,24.563636263378,True,9e-12
002001.000432,2,1s.24d,3D,3.0,3,True,7,24.5637655848143,True,1e-12
002001.000407,2,1s.24d,3D,2.0,2,True,5,24.5637655855747,True,1e-12
002001.000382,2,1s.24d,3D,1.0,1,True,3,24.5637655961309,True,1e-12
002001.000357,2,1s.24d,1D,2.0,2,True,5,24.5637671052423,True,7e-13
002001.000507,2,1s.24f,3F*,3.0,3,True,7,24.5637703776417,True,4e-13
002001.000532,2,1s.24f,3F*,4.0,4,True,9,24.56377038007413,True,2.5e-13
002001.000482,2,1s.24f,3F*,2.0,2,True,5,24.56377038501341,True,2.5e-13
002001.000457,2,1s.24f,1F*,3.0,3,True,7,24.5637703938482,True,4e-13
002001.000607,2,1s.24g,3G,4.0,4,True,9,24.56377100405684,True,2.5e-13
002001.000632,2,1s.24g,3G,5.0,5,True,11,24.56377100715062,True,2.5e-13
002001.000582,2,1s.24g,3G,3.0,3,True,7,24.56377100997349,True,2.5e-13
