Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""",6,"=""""","=""17.0588903""","=""""","=""""","=""009001.000115""","=""L484,L7481,L15138"""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""",8,"=""""","=""17.0600023""","=""""","=""""","=""009001.000116""","=""L484,L7481,L15138"""
"=""2s2.2p4.(3P<0>).7s""","=""2[0]""","=""1/2""",2,"=""""","=""17.07148""","=""""","=""""","=""009001.000118""","="""""
"=""2s2.2p4.(3P).6d""","=""4P""","=""3/2""",4,"=""""","=""17.083498""","=""""","=""""","=""009001.000119""","="""""
"=""2s2.2p4.(3P).6d""","=""4P""","=""5/2""",6,"=""""","=""17.085283""","=""""","=""""","=""009001.000122""","="""""
"=""2s2.2p4.(3P).8s""","=""4P""","=""5/2""",6,"=""""","=""17.121938""","=""""","=""""","=""009001.000124""","="""""
"=""2s2.2p4.(3P<2>).8s""","=""2[2]""","=""3/2""",4,"=""""","=""17.12591""","=""""","=""""","=""009001.000125""","="""""
"=""2s2.2p4.(3P).7d""","=""4F""","=""9/2""",10,"=""""","=""17.143498""","=""""","=""""","=""009001.000126""","="""""
"=""2s2.2p4.(3P<2>).7d""","=""2[2]""","=""3/2""",4,"=""""","=""17.14354""","=""""","=""""","=""009001.000128""","="""""
"=""2s2.2p4.(3P<2>).7d""","=""2[2]""","=""5/2""",6,"=""""","=""17.14354""","=""""","=""""","=""009001.000129""","="""""
"=""2s2.2p4.(3P).7d""","=""2F""","=""7/2""",8,"=""""","=""17.143543""","=""""","=""""","=""009001.000127""","="""""
"=""2s2.2p4.(3P<2>).7d""","=""2[0]""","=""1/2""",2,"=""""","=""17.14452""","=""""","=""""","=""009001.000130""","="""""
"=""2s2.2p4.(3P<1>).8s""","=""2[1]""","=""3/2""",4,"=""""","=""17.16513""","=""""","=""""","=""009001.000131""","="""""
"=""2s2.2p4.(3P<1>).8s""","=""2[1]""","=""1/2""",2,"=""""","=""17.16722""","=""""","=""""","=""009001.000132""","="""""
"=""2s2.2p4.(3P<0>).8s""","=""2[0]""","=""1/2""",2,"=""""","=""17.18442""","=""""","=""""","=""009001.000133""","="""""
"=""2s2.2p4.(3P<1>).7d""","=""2[2]""","=""3/2""",4,"=""""","=""17.18575""","=""""","=""""","=""009001.000134""","="""""
"=""2s2.2p4.(3P<1>).7d""","=""2[2]""","=""5/2""",6,"=""""","=""17.18575""","=""""","=""""","=""009001.000135""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""",4,"=""""","=""17.196058""","=""""","=""""","=""009001.000136""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""",6,"=""""","=""17.197045""","=""""","=""""","=""009001.000137""","="""""
"=""2s2.2p4.(3P<2>).9s""","=""2[2]""","=""3/2""",4,"=""""","=""17.19750""","=""""","=""""","=""009001.000138""","="""""
"=""2s2.2p4.(3P<0>).7d""","=""2[2]""","=""3/2""",4,"=""""","=""17.20425""","=""""","=""""","=""009001.000139""","="""""
"=""2s2.2p4.(3P<0>).7d""","=""2[2]""","=""5/2""",6,"=""""","=""17.20425""","=""""","=""""","=""009001.000140""","="""""
"=""2s2.2p4.(3P).8d""","=""4F""","=""9/2""",10,"=""""","=""17.209125""","=""""","=""""","=""009001.000141""","="""""
"=""2s2.2p4.(3P<2>).8d""","=""2[2]""","=""3/2""",4,"=""""","=""17.20934""","=""""","=""""","=""009001.000142""","="""""
"=""2s2.2p4.(3P<2>).8d""","=""2[2]""","=""5/2""",6,"=""""","=""17.20934""","=""""","=""""","=""009001.000143""","="""""
"=""2s2.2p4.(3P<2>).8d""","=""2[0]""","=""1/2""",2,"=""""","=""17.21041""","=""""","=""""","=""009001.000144""","="""""
"=""2s2.2p4.(3P<1>).9s""","=""2[1]""","=""3/2""",4,"=""""","=""17.23762""","=""""","=""""","=""009001.000145""","="""""
"=""2s2.2p4.(3P<2>).10s""","=""2[2]""","=""3/2""",4,"=""""","=""17.24621""","=""""","=""""","=""009001.000146""","="""""
"=""2s2.2p4.(3P<1>).8d""","=""2[2]""","=""3/2""",4,"=""""","=""17.25145""","=""""","=""""","=""009001.000147""","="""""
"=""2s2.2p4.(3P<1>).8d""","=""2[2]""","=""5/2""",6,"=""""","=""17.25145""","=""""","=""""","=""009001.000148""","="""""
"=""2s2.2p4.(3P<2>).9d""","=""2[2]""","=""3/2""",4,"=""""","=""17.2543""","=""""","=""""","=""009001.000149""","="""""
"=""2s2.2p4.(3P<2>).9d""","=""2[2]""","=""5/2""",6,"=""""","=""17.2543""","=""""","=""""","=""009001.000150""","="""""
"=""2s2.2p4.(3P<2>).9d""","=""2[0]""","=""1/2""",2,"=""""","=""17.25528""","=""""","=""""","=""009001.000151""","="""""
"=""2s2.2p4.(3P<0>).9s""","=""2[0]""","=""1/2""",2,"=""""","=""17.25663""","=""""","=""""","=""009001.000152""","="""""
"=""2s2.2p4.(3P<0>).8d""","=""2[2]""","=""3/2""",4,"=""""","=""17.26986""","=""""","=""""","=""009001.000153""","="""""
"=""2s2.2p4.(3P<0>).8d""","=""2[2]""","=""5/2""",6,"=""""","=""17.26986""","=""""","=""""","=""009001.000154""","="""""
