Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p2.(3P).5f G""","=""2[3]*""","=""7/2""",8,"=""""","=""32.945128""","=""""","=""""","=""008002.000161""","="""""
"=""2s2.2p2.(3P).5f G""","=""2[4]*""","=""9/2""",10,"=""""","=""32.950201""","=""""","=""""","=""008002.000162""","="""""
"=""2s2.2p2.(3P).5f G""","=""2[4]*""","=""7/2""",8,"=""""","=""32.950457""","=""""","=""""","=""008002.000163""","="""""
"=""2s2.2p2.(3P).5f D""","=""2[2]*""","=""3/2""",4,"=""""","=""32.950819""","=""""","=""""","=""008002.000164""","="""""
"=""2s2.2p2.(3P).5f D""","=""2[2]*""","=""5/2""",6,"=""""","=""32.950977""","=""""","=""""","=""008002.000165""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""32.954266""","=""""","=""""","=""008002.000166""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""32.954273""","=""""","=""""","=""008002.000167""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""32.956981""","=""""","=""""","=""008002.000168""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""32.956991""","=""""","=""""","=""008002.000169""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""32.957513""","=""""","=""""","=""008002.000170""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""32.957537""","=""""","=""""","=""008002.000171""","="""""
"=""2s2.2p2.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""32.96184""","=""""","=""""","=""008002.000172""","="""""
"=""2s2.2p2.(3P).5f D""","=""2[1]*""","=""1/2""",2,"=""""","=""32.966538""","=""""","=""""","=""008002.000173""","="""""
"=""2s2.2p2.(3P).5f D""","=""2[1]*""","=""3/2""",4,"=""""","=""32.966607""","=""""","=""""","=""008002.000174""","="""""
"=""2s2.2p2.(3P).5f G""","=""2[5]*""","=""11/2""",12,"=""""","=""32.970522""","=""""","=""""","=""008002.000175""","="""""
"=""2s2.2p2.(3P).5f G""","=""2[5]*""","=""9/2""",10,"=""""","=""32.971156""","=""""","=""""","=""008002.000176""","="""""
"=""2s2.2p2.(3P).5f F""","=""2[2]*""","=""3/2""",4,"=""""","=""32.974511""","=""""","=""""","=""008002.000177""","="""""
"=""2s2.2p2.(3P).5f F""","=""2[2]*""","=""5/2""",6,"=""""","=""32.975276""","=""""","=""""","=""008002.000178""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""32.977331""","=""""","=""""","=""008002.000179""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""32.977331""","=""""","=""""","=""008002.000180""","="""""
"=""2s2.2p2.(3P).5f F""","=""2[3]*""","=""7/2""",8,"=""""","=""32.978843""","=""""","=""""","=""008002.000181""","="""""
"=""2s2.2p2.(3P).5f F""","=""2[3]*""","=""5/2""",6,"=""""","=""32.978851""","=""""","=""""","=""008002.000184""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""32.978843""","=""""","=""""","=""008002.000182""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""32.978847""","=""""","=""""","=""008002.000183""","="""""
